Beds,Bath,Sqft,Price,Address,Province,Region,Latitude,Longitude,Location
3.0,1.0,931.0,49900.0,116 1st street w ,SK,Prairie Provinces,50.999409,-118.195821,"Paramjit's Kitchen, 116, 1st Street West, Revelstoke, Columbia-Shuswap Regional District, British Columbia, V0E 2S0, Canada"
4.0,2.0,1184.0,169900.0,343 alberta street ,SK,Prairie Provinces,42.96881943157895,-79.2428893736842,"343, Alberta Street, Welland, Niagara Region, Golden Horseshoe, Ontario, L3B 2B7, Canada"
3.0,1.0,903.0,54900.0,314 main street ,SK,Prairie Provinces,46.3616161,-79.928194,"314, Main Street, West Nipissing, Nipissing District, Northeastern Ontario, Ontario, P2B 3A1, Canada"
3.0,1.0,1500.0,146000.0,206 6th street w ,SK,Prairie Provinces,44.56013921268317,-80.94489132683981,"206, 6th Street West, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 1K8, Canada"
4.0,2.0,960.0,145000.0,119 3rd street w ,SK,Prairie Provinces,44.554807136734695,-80.94073977346939,"119, 3rd Street West, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 1L2, Canada"
4.0,2.0,1207.0,159000.0,210 6th avenue sw ,SK,Prairie Provinces,44.293617972268905,-81.0993921697479,"210, 6th Avenue SW, Chesley, Arran–Elderslie, Bruce County, Southwestern Ontario, Ontario, N0G 1L0, Canada"
4.0,3.0,1288.0,199900.0,201 5th street s ,SK,Prairie Provinces,44.62622092323232,-81.26997216464648,"201, 5th Street South, Sauble Beach, South Bruce Peninsula, Bruce County, Southwestern Ontario, Ontario, N0H 2G0, Canada"
3.0,1.0,981.0,169000.0,215 4th avenue w ,SK,Prairie Provinces,44.55196289824561,-80.94596042105263,"215, 4th Avenue West, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 3M8, Canada"
4.0,1.0,860.0,149900.0,578 oxford street w ,SK,Prairie Provinces,42.98359938631182,-81.29296408543617,"578, Oxford Street West, London, Southwestern Ontario, Ontario, N6H 4K9, Canada"
3.0,1.0,1307.0,90000.0,492 2nd street w ,SK,Prairie Provinces,44.55151606734694,-80.94713906122449,"492, 2nd Street West, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 2E5, Canada"
2.0,1.0,1232.0,89000.0,48 2nd avenue e ,SK,Prairie Provinces,44.54870142359312,-80.93969213777449,"48, 2nd Avenue East, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 2E5, Canada"
2.0,2.0,1096.0,120000.0,149 2nd street e ,SK,Prairie Provinces,44.55216081632653,-80.93923642244899,"149, 2nd Street East, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 2E5, Canada"
3.0,2.0,1092.0,140000.0,412 edmonton street ,SK,Prairie Provinces,53.91885714285714,-122.75681147755104,"412, Edmonton Street, Prince George, Regional District of Fraser-Fort George, British Columbia, V2M 1J1, Canada"
3.0,2.0,832.0,199900.0,300 6th avenue e ,SK,Prairie Provinces,44.5566742,-80.9327676,"300, 6th Avenue East, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 1G3, Canada"
2.0,1.0,672.0,52500.0,101 6th avenue e ,SK,Prairie Provinces,44.5517325,-80.9308895,"101, 6th Avenue East, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 6A3, Canada"
3.0,1.0,880.0,65000.0,180 2nd avenue e ,SK,Prairie Provinces,44.5524224852459,-80.94003573114755,"180, 2nd Avenue East, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 2E5, Canada"
4.0,2.0,1369.0,197300.0,358 alberta street ,SK,Prairie Provinces,42.96851668947369,-79.24312634210527,"358, Alberta Street, Welland, Niagara Region, Golden Horseshoe, Ontario, L3B 2B7, Canada"
3.0,1.0,1.0,99900.0,115 patrick street ,SK,Prairie Provinces,44.6104204,-79.4259327,"115, Patrick Street, Orillia, Central Ontario, Ontario, L3V 3N6, Canada"
3.0,2.0,1120.0,135000.0,304 second street e ,SK,Prairie Provinces,45.02025219387755,-74.72223030204081,"304, Second Street East, Cornwall, Eastern Ontario, Ontario, K6H 1Z2, Canada"
4.0,1.0,1189.0,55000.0,348 1st street w ,SK,Prairie Provinces,44.550003014285714,-80.94496467755103,"348, 1st Street West, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 2E5, Canada"
5.0,3.0,2654.0,149900.0,209 glasgow avenue ,SK,Prairie Provinces,46.5281214,-84.38535683076923,"209, Glasgow Avenue, Brookfield, Sault Ste. Marie, Algoma District, Northeastern Ontario, Ontario, P6C 1X4, Canada"
4.0,2.0,1000.0,95000.0,208 6th avenue west ,SK,Prairie Provinces,44.55091090494335,-80.94999018987238,"208, 6th Avenue West, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 3M8, Canada"
3.0,2.0,880.0,82500.0,330 1st street w ,SK,Prairie Provinces,44.550026671428576,-80.94479867346939,"330, 1st Street West, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 2E5, Canada"
2.0,1.0,952.0,149900.0,157 4th street w ,SK,Prairie Provinces,44.55653327102531,-80.94264559349975,"157, 4th Street West, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 1L2, Canada"
2.0,2.0,716.0,160000.0,214 3rd avenue w ,SK,Prairie Provinces,44.553995042857146,-80.9445963,"214, 3rd Avenue West, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 1L2, Canada"
3.0,2.0,1530.0,185000.0,223 1st avenue w ,SK,Prairie Provinces,44.56542659514979,-80.9455016168331,"223, 1st Avenue West, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 4K4, Canada"
2.0,1.0,948.0,183000.0,5 dunlop street e ,SK,Prairie Provinces,44.38914556896552,-79.68973812758621,"5, Dunlop Street East, Downtown Barrie, Barrie, Central Ontario, Ontario, L4M 1A3, Canada"
3.0,2.0,816.0,104900.0,853 15th street w ,SK,Prairie Provinces,44.57822026,-80.96932538,"853, 15th Street West, Georgian Bluffs, Grey County, Southwestern Ontario, Ontario, N4K 5K5, Canada"
5.0,2.0,960.0,200000.0,221 8th street w ,SK,Prairie Provinces,44.56350093333333,-80.94571727916667,"221, 8th Street West, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 4K4, Canada"
2.0,3.0,1144.0,125000.0,213 1st street w ,SK,Prairie Provinces,44.55009260527204,-80.94301872864513,"213, 1st Street West, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 2E5, Canada"
3.0,2.0,1118.0,188500.0,454 5th street e ,SK,Prairie Provinces,44.55874460612245,-80.93704544489796,"454, 5th Street East, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 1G3, Canada"
3.0,1.0,1020.0,180000.0,12 king crescent ,SK,Prairie Provinces,42.8430513,-80.6331803,"12, King Crescent, Courtland, Norfolk County, Southwestern Ontario, Ontario, N0J 1E0, Canada"
4.0,3.0,1380.0,199900.0,138 3rd street w ,SK,Prairie Provinces,44.55496641632653,-80.94091182857143,"138, 3rd Street West, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 1L2, Canada"
1.0,1.0,684.0,40000.0,126 3rd street w ,SK,Prairie Provinces,44.55497537959184,-80.94083211428571,"126, 3rd Street West, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 1L2, Canada"
3.0,3.0,902.0,199900.0,306 6th avenue e ,SK,Prairie Provinces,44.55670339688452,-80.9327310655178,"306, 6th Avenue East, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 1G3, Canada"
4.0,2.0,1132.0,164900.0,866 16th street w ,SK,Prairie Provinces,44.5790849,-80.9676883,"866, 16th Street West, Georgian Bluffs, Grey County, Southwestern Ontario, Ontario, N4K 5K5, Canada"
4.0,2.0,936.0,149900.0,67 central street ,SK,Prairie Provinces,46.394262,-63.791706,"67, Central Street, Summerside, City of Summerside, Prince County, Prince Edward Island, C1N 3K9, Canada"
2.0,1.0,545.0,79000.0,529 6th street e ,SK,Prairie Provinces,44.56058982857143,-80.93585118571428,"529, 6th Street East, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 1G3, Canada"
2.0,2.0,1154.0,49900.0,303 alberta street ,SK,Prairie Provinces,44.753149057142856,-79.80828487142858,"303, Alberta Street, Port McNicoll, Tay, Simcoe County, Central Ontario, Ontario, L0K 1R0, Canada"
3.0,1.0,1040.0,189900.0,502 6th street e ,SK,Prairie Provinces,44.56074991836735,-80.93676064081633,"502, 6th Street East, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 1G3, Canada"
2.0,1.0,950.0,37000.0,126 3rd street w ,SK,Prairie Provinces,44.55497537959184,-80.94083211428571,"126, 3rd Street West, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 1L2, Canada"
3.0,2.0,760.0,129000.0,404 6th avenue e ,SK,Prairie Provinces,44.55749323846153,-80.93350599230769,"404, 6th Avenue East, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 1G3, Canada"
3.0,2.0,708.0,99900.0,219 7th avenue e ,SK,Prairie Provinces,44.553752048387096,-80.93006166774194,"219, 7th Avenue East, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 6A3, Canada"
2.0,1.0,990.0,67000.0,407 saskatchewan street ,SK,Prairie Provinces,43.288876,-81.5001701,"407, Saskatchewan Street, South Huron, Huron County, Southwestern Ontario, Ontario, N0M 1M0, Canada"
4.0,1.0,851.0,79500.0,505 1st street w ,SK,Prairie Provinces,44.548722657806834,-80.9466094818919,"505, 1st Street West, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 2E5, Canada"
3.0,1.0,740.0,69000.0,108 4th avenue w ,SK,Prairie Provinces,44.55035087272727,-80.94583399545455,"108, 4th Avenue West, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 2E5, Canada"
4.0,2.0,1091.0,169900.0,744 20th street w ,SK,Prairie Provinces,44.58239483877551,-80.95482892244898,"744, 20th Street West, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 4X7, Canada"
4.0,1.0,1056.0,47000.0,355 eastview street ,SK,Prairie Provinces,49.11666142323439,-117.54338307553736,"355, Eastview Street, Fruitvale, Regional District of Kootenay Boundary, British Columbia, V0G 1L0, Canada"
2.0,1.0,972.0,58500.0,260 ferguson street ,SK,Prairie Provinces,46.2091082375,-82.0744301625,"260, Ferguson Street, Massey, Sables-Spanish Rivers Township, Sudbury District, Northeastern Ontario, Ontario, P0P 1P0, Canada"
2.0,1.0,960.0,82500.0,210 2nd avenue e ,SK,Prairie Provinces,44.55291123934426,-80.94014208360656,"210, 2nd Avenue East, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 2E5, Canada"
5.0,1.0,1230.0,185000.0,206 fourth street s ,SK,Prairie Provinces,52.0306719,-112.754252,"Fourth Street South, Village of Big Valley, Alberta, Canada"
4.0,2.0,1172.0,184900.0,400 macdonald avenue ,SK,Prairie Provinces,46.515681825,-84.3039284375,"400, MacDonald Avenue, Sault Ste. Marie, Algoma District, Northeastern Ontario, Ontario, P6B 1L4, Canada"
3.0,1.0,965.0,94900.0,210 1st avenue e ,SK,Prairie Provinces,49.1927721,-123.099364,"1st Data Recovery, 2981, Simpson Road, Richmond, Metro Vancouver Regional District, British Columbia, V6X 2R2, Canada"
2.0,1.0,1008.0,139999.0,218 4th avenue w ,SK,Prairie Provinces,44.55201567894736,-80.94622378947368,"218, 4th Avenue West, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 3M8, Canada"
2.0,1.0,768.0,110000.0,312 1st street w ,SK,Prairie Provinces,44.55005032857143,-80.94463266938776,"312, 1st Street West, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 2E5, Canada"
4.0,2.0,2000.0,197000.0,343 eastview street ,SK,Prairie Provinces,49.11666018515865,-117.5433853306039,"343, Eastview Street, Fruitvale, Regional District of Kootenay Boundary, British Columbia, V0G 1L0, Canada"
4.0,2.0,1200.0,149900.0,106 2nd avenue w ,SK,Prairie Provinces,44.55038667142857,-80.94326157142858,"106, 2nd Avenue West, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 2E5, Canada"
3.0,1.0,1020.0,155000.0,4601 45 street ,SK,Prairie Provinces,52.21765,-111.90909272715923,"Castor Gas Bar, 4601, 45 Street, Castor, Town of Castor, Alberta, T0C 0X0, Canada"
3.0,1.0,1544.0,219000.0,101 metcalfe street ,SK,Prairie Provinces,42.9583352,-81.619118,"101, Metcalfe Street, Strathroy, Strathroy-Caradoc, Middlesex County, Southwestern Ontario, Ontario, N7G 1N9, Canada"
2.0,2.0,1105.0,339000.0,1 country crescent ,SK,Prairie Provinces,44.6160181,-80.6094647,"1, Country Crescent, Meaford, Grey County, Southwestern Ontario, Ontario, N0H 1Y0, Canada"
5.0,3.0,1677.0,219900.0,219 third street e ,SK,Prairie Provinces,45.021248666666665,-74.72462916666666,"219, Third Street East, Cornwall, Eastern Ontario, Ontario, K6H 3S6, Canada"
3.0,2.0,1174.0,279900.0,256 ottawa street n ,SK,Prairie Provinces,43.2493856,-79.8167822,"256, Ottawa Street North, The Delta, Hamilton, Golden Horseshoe, Ontario, L8H 3Z9, Canada"
3.0,1.0,950.0,229900.0,175 lorne street n ,SK,Prairie Provinces,45.3258479,-79.2219666,"Lorne Street N, Huntsville, District Municipality of Muskoka, Muskoka District, Central Ontario, Ontario, P1H 2B2, Canada"
3.0,1.0,900.0,269900.0,207 adelaide street e ,SK,Prairie Provinces,43.651392,-79.371524,"207, Adelaide Street East, St. Lawrence, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5A 1N9, Canada"
3.0,2.0,1320.0,289900.0,1076 alder avenue ,SK,Prairie Provinces,49.67517098864021,-124.48822266130892,"1076, Alder Avenue, Gillies Bay, Area D (Texada Island), qathet Regional District, British Columbia, V0N 1W0, Canada"
3.0,2.0,2064.0,287000.0,608 1st street e ,SK,Prairie Provinces,44.55053273271951,-80.9311167493899,"608, 1st Street East, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 2E5, Canada"
5.0,3.0,1372.0,229900.0,341 1st street ,SK,Prairie Provinces,46.392976363636365,-63.79416754545455,"341, 1st Street, Summerside, City of Summerside, Prince County, Prince Edward Island, C1N 3K9, Canada"
5.0,3.0,1344.0,319900.0,725 adamson crescent ,SK,Prairie Provinces,45.2478654,-75.9264087,"Adamson Crescent, Stittsville, Goulbourn, Ottawa, Eastern Ontario, Ontario, K2S 1A3, Canada"
6.0,3.0,1566.0,254900.0,404 first street nw ,SK,Prairie Provinces,44.92302303061224,-79.37374393265306,"404, First Street North, Gravenhurst, District Municipality of Muskoka, Muskoka District, Central Ontario, Ontario, P1P 1N8, Canada"
4.0,2.0,988.0,229900.0,532 19th street w ,SK,Prairie Provinces,44.58063005102041,-80.9520221367347,"532, 19th Street West, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 4X7, Canada"
5.0,3.0,1800.0,289000.0,241 alberta avenue ,SK,Prairie Provinces,43.680513,-79.433717,"241, Alberta Avenue, Oakwood, Davenport, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6H 2M1, Canada"
3.0,2.0,1000.0,229900.0,505 24th street w ,SK,Prairie Provinces,44.58719203469388,-80.9495133244898,"505, 24th Street West, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 6H6, Canada"
4.0,3.0,1170.0,219900.0,23 wexford street ,SK,Prairie Provinces,47.56264165,-52.7452057232162,"23, Wexford Street, Summerville, St. John's, Newfoundland, Newfoundland and Labrador, A1B 1W6, Canada"
3.0,2.0,2070.0,312900.0,99-20 indian point ,SK,Prairie Provinces,44.457098117417466,-64.31557359231137,"99, Indian Point Road, Indian Point, Municipality of the District of Lunenburg, Lunenburg County, Nova Scotia, B0J 2E0, Canada"
5.0,3.0,1269.0,335000.0,604 forester crescent ,SK,Prairie Provinces,45.310747,-75.8311465,"Forester Crescent, Bells Corners, College, Nepean, Ottawa, Eastern Ontario, Ontario, K2H 6P6, Canada"
5.0,3.0,1580.0,249700.0,222 1st street w ,SK,Prairie Provinces,44.55020222244898,-80.94346563265306,"222, 1st Street West, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 2E5, Canada"
4.0,3.0,1442.0,265000.0,315 4th street e ,SK,Prairie Provinces,44.55676234285714,-80.93747298571428,"315, 4th Street East, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 1G3, Canada"
4.0,3.0,1261.0,359900.0,445 southwood drive ,SK,Prairie Provinces,44.23160965,-76.627357375,"445, Southwood Drive, Elmwood, Kingston, Eastern Ontario, Ontario, K7N 1L4, Canada"
5.0,3.0,1310.0,279500.0,211 sidney street ,SK,Prairie Provinces,44.16147664666667,-77.39876069333333,"211, Sidney Street, Belleville, Central Ontario, Ontario, K8P 3W2, Canada"
5.0,2.0,1344.0,288000.0,481 2nd avenue w ,SK,Prairie Provinces,44.55775065708491,-80.94512977121902,"481, 2nd Avenue West, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 1K8, Canada"
3.0,2.0,1208.0,374900.0,114 lakeside road ,SK,Prairie Provinces,45.01243793723616,-76.5256934754436,"114, Lakeside Road, Lanark Highlands, Lanark County, Eastern Ontario, Ontario, K0G 1M0, Canada"
5.0,3.0,1500.0,319900.0,401 6th avenue w ,SK,Prairie Provinces,44.5553096,-80.9505895,"401, 6th Avenue West, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 3M8, Canada"
5.0,3.0,1432.0,235000.0,209 fourth street w ,SK,Prairie Provinces,45.02005881666667,-74.73507795,"209, Fourth Street West, Cornwall, Eastern Ontario, Ontario, K6H 4B4, Canada"
3.0,3.0,1350.0,384900.0,603 2nd avenue w ,SK,Prairie Provinces,44.56021337551021,-80.94445464285714,"603, 2nd Avenue West, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 1K8, Canada"
3.0,2.0,1332.0,274900.0,19 scott crescent ,SK,Prairie Provinces,44.39381175731816,-79.71837760183236,"19, Scott Crescent, Letitia Heights, Barrie, Central Ontario, Ontario, L4N 1P5, Canada"
4.0,3.0,1218.0,345000.0,143 wright crescent ,SK,Prairie Provinces,43.85041879938889,-79.03698369200937,"143, Wright Crescent, Ajax, Durham Region, Golden Horseshoe, Ontario, L1S 6S2, Canada"
6.0,3.0,1329.0,295000.0,537 5th avenue e ,SK,Prairie Provinces,44.55935286512511,-80.93650033813185,"537, 5th Avenue East, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 1G3, Canada"
3.0,2.0,978.0,208500.0,109 7th avenue e ,SK,Prairie Provinces,44.55086422997443,-80.92944282465974,"109, 7th Avenue East, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 6A3, Canada"
5.0,2.0,1450.0,259000.0,625 1st street e ,SK,Prairie Provinces,44.55037305146162,-80.93096831167922,"625, 1st Street East, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 2E5, Canada"
4.0,3.0,1008.0,244000.0,200 6th avenue e ,SK,Prairie Provinces,44.553183,-80.9315702,"200, 6th Avenue East, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 1G3, Canada"
4.0,2.0,1120.0,254900.0,257 4th avenue w ,SK,Prairie Provinces,44.55229001929825,-80.94603966842105,"257, 4th Avenue West, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 3M8, Canada"
4.0,3.0,1020.0,349900.0,425 southwood drive ,SK,Prairie Provinces,44.23081515,-76.627833325,"425, Southwood Drive, Elmwood, Kingston, Eastern Ontario, Ontario, K7N 1L4, Canada"
4.0,4.0,1782.0,339900.0,403 3rd street w ,SK,Prairie Provinces,44.5533152705267,-80.9466291598774,"403, 3rd Street West, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 3M8, Canada"
4.0,4.0,2843.0,375900.0,4 second street e ,SK,Prairie Provinces,45.01821619583333,-74.72839880000001,"4, Second Street East, Downtown Cornwall, Cornwall, Eastern Ontario, Ontario, K6H 1Y3, Canada"
3.0,2.0,1000.0,239900.0,102 4th avenue w ,SK,Prairie Provinces,44.55024425,-80.945809375,"102, 4th Avenue West, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 2E5, Canada"
4.0,3.0,2940.0,355000.0,135 wright crescent ,SK,Prairie Provinces,43.85046724862303,-79.0365693790523,"135, Wright Crescent, Ajax, Durham Region, Golden Horseshoe, Ontario, L1S 6S2, Canada"
5.0,3.0,1675.0,399000.0,531 anderson drive ,SK,Prairie Provinces,52.96347487159383,-122.51706995865288,"531, Anderson Drive, West Quesnel, Quesnel, Cariboo Regional District, British Columbia, V2J 3K4, Canada"
5.0,2.0,1126.0,220000.0,215 second street e ,SK,Prairie Provinces,45.01971207142857,-74.72412357142856,"215, Second Street East, Cornwall, Eastern Ontario, Ontario, K6H 1Z2, Canada"
5.0,3.0,1126.0,399900.0,338 2nd avenue e ,SK,Prairie Provinces,44.55539523548387,-80.94069045806452,"338, 2nd Avenue East, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 1L2, Canada"
4.0,4.0,1114.0,369000.0,308 4th street e ,SK,Prairie Provinces,44.55693295510204,-80.93754788163265,"308, 4th Street East, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 1G3, Canada"
4.0,3.0,1100.0,247800.0,159 allanbrooke drive ,SK,Prairie Provinces,43.6528047,-79.5203004,"Allanbrooke Drive, Chestnut Hills, Etobicoke Centre, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9A 3N7, Canada"
4.0,2.0,1400.0,239900.0,323 14th street w ,SK,Prairie Provinces,44.57369918989899,-80.94962725757576,"323, 14th Street West, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 3X8, Canada"
4.0,3.0,1823.0,398999.0,130 wright crescent ,SK,Prairie Provinces,44.2395848,-76.5147232,"130, Wright Crescent, Kingston, Eastern Ontario, Ontario, K7L 4T9, Canada"
4.0,2.0,1238.0,395000.0,919 mckay street ,SK,Prairie Provinces,50.61797893420945,-116.0707401416427,"919, McKay Street, Radium Hot Springs, Regional District of East Kootenay, British Columbia, V0A 1M0, Canada"
4.0,2.0,936.0,239000.0,210 2nd avenue e ,SK,Prairie Provinces,44.55291123934426,-80.94014208360656,"210, 2nd Avenue East, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 2E5, Canada"
3.0,2.0,1000.0,229000.0,110 6th avenue w ,SK,Prairie Provinces,44.5488019,-80.94897460833333,"110, 6th Avenue West, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 2E5, Canada"
4.0,3.0,1110.0,329900.0,342 acadia drive ,SK,Prairie Provinces,43.203847775,-79.863868025,"342, Acadia Drive, Hamilton, Golden Horseshoe, Ontario, L8W 1B8, Canada"
4.0,3.0,1196.0,214000.0,408 5th street w ,SK,Prairie Provinces,44.55762325,-80.9477115,"408, 5th Street West, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 3M8, Canada"
6.0,3.0,5000.0,355000.0,301 14th street w ,SK,Prairie Provinces,44.57362583434343,-80.94928902424243,"301, 14th Street West, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 3X8, Canada"
4.0,4.0,1360.0,239000.0,401 4th street e ,SK,Prairie Provinces,44.5568145,-80.9369655,"401, 4th Street East, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 1G3, Canada"
5.0,3.0,1453.0,229900.0,136 second avenue n ,SK,Prairie Provinces,44.63326072,-81.26939568,"136, Second Avenue N, Sauble Beach, South Bruce Peninsula, Bruce County, Southwestern Ontario, Ontario, N0H 2G0, Canada"
3.0,2.0,780.0,354900.0,924 2nd street e ,SK,Prairie Provinces,49.71368152,-86.94853176000001,"924, 2nd Street East, Greenstone, Thunder Bay District, Northwestern Ontario, Ontario, P0T 1M0, Canada"
4.0,3.0,1525.0,359900.0,218 eighth street e ,SK,Prairie Provinces,45.02844301428571,-74.72907301428572,"218, Eighth Street East, Cornwall, Eastern Ontario, Ontario, K6H 2T3, Canada"
4.0,3.0,1240.0,274900.0,315 3rd street w ,SK,Prairie Provinces,44.5543395875,-80.94476841250001,"315, 3rd Street West, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 3M8, Canada"
4.0,2.0,1350.0,325000.0,598 4th avenue e ,SK,Prairie Provinces,44.5603093,-80.9379687,"598, 4th Avenue East, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 1G3, Canada"
4.0,3.0,1308.0,274900.0,201 4th street e ,SK,Prairie Provinces,44.5564352,-80.9404951,"201, 4th Street East, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 1G3, Canada"
3.0,2.0,880.0,274900.0,206 michener crescent ,SK,Prairie Provinces,43.44622880543034,-80.42354917354142,"206, Michener Crescent, Idlewood, Kitchener, Region of Waterloo, Southwestern Ontario, Ontario, N2A 4H4, Canada"
3.0,2.0,1200.0,269900.0,347 first avenue n ,SK,Prairie Provinces,45.82271995,-77.1333596,"347, First Avenue North, Pembroke, Eastern Ontario, Ontario, K8A 5C3, Canada"
4.0,2.0,1074.0,259000.0,7 vanier place ,SK,Prairie Provinces,42.75800475,-81.17248156270344,"7, Vanier Place, St. Thomas, Southwestern Ontario, Ontario, N5R 6A7, Canada"
5.0,3.0,1386.0,216500.0,401 1st street w ,SK,Prairie Provinces,44.5488424,-80.9455455,"401, 1st Street West, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 2E5, Canada"
3.0,3.0,1420.0,378000.0,432 main street e ,SK,Prairie Provinces,43.2508871,-79.8528226,"432, Main Street East, Corktown, Hamilton, Golden Horseshoe, Ontario, L9T 1P7, Canada"
3.0,2.0,988.0,239900.0,272 19th street w ,SK,Prairie Provinces,44.57998575510205,-80.94842275510204,"272, 19th Street West, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 4X7, Canada"
5.0,3.0,1504.0,259900.0,518 2nd avenue e ,SK,Prairie Provinces,44.559088116666665,-80.94154151666666,"518, 2nd Avenue East, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 1L2, Canada"
5.0,2.0,1094.0,299900.0,342 argyle street n ,SK,Prairie Provinces,43.083752447368425,-79.94705359999999,"342, Argyle Street North, Caledonia, Haldimand County, Southwestern Ontario, Ontario, N3W 1K9, Canada"
4.0,4.0,1520.0,240000.0,405 2nd street w ,SK,Prairie Provinces,44.55144857551021,-80.94619222040816,"405, 2nd Street West, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 2E5, Canada"
4.0,2.0,1120.0,219900.0,112 wood crescent ,SK,Prairie Provinces,44.32603444821863,-79.87339023498275,"112, Wood Crescent, Angus, Essa, Simcoe County, Central Ontario, Ontario, L0M 1B5, Canada"
3.0,2.0,1034.0,259900.0,538 26th street w ,SK,Prairie Provinces,44.589954612244895,-80.94911016938775,"538, 26th Street West, Owen Sound, Grey County, Southwestern Ontario, Ontario, N4K 6H6, Canada"
3.0,2.0,776.0,229000.0,263 4th avenue se ,SK,Prairie Provinces,44.29477025566938,-81.0897541799306,"263, 4th Avenue SE, Chesley, Arran–Elderslie, Bruce County, Southwestern Ontario, Ontario, N0G 1L0, Canada"
4.0,3.0,1276.0,299900.0,37 calder place ,SK,Prairie Provinces,53.63945596666667,-113.57091782,"37, Calder Place, St. Albert, Alberta, T6V 0K9, Canada"
5.0,2.0,1000.0,299900.0,138 galbraith crescent ,SK,Prairie Provinces,43.83954298137304,-79.28533696858986,"138, Galbraith Crescent, Markham, York Region, Golden Horseshoe, Ontario, L3S 1E2, Canada"
5.0,2.0,1076.0,259000.0,304 10th avenue nw ,SK,Prairie Provinces,49.11164046022336,-116.51457112856129,"304, 10th Avenue North, Creston, Regional District of Central Kootenay, British Columbia, V1B 1G0, Canada"
