Beds,Bath,Sqft,Lot_Size,Type,Price,Address
6,5,,,Single,12800000 CAD,75 SOUTH DR 
6,6,,,Single,2600000 CAD,33 GLENAYR RD 
5,3,,,Single,2599900 CAD,44 DORCHESTER Drive 
5,4,,,Single,2699900 CAD,156 CARMICHAEL Crescent 
5,6,,,Residential,2499000 CAD,323 Osiris Dr 
6,7,,,Single,4698000 CAD,110 SELGROVE CRES 
5,5,,,Residential,3108000 CAD,18 Charleston Rd 
5,4,,,Single,2395000 CAD,69 KENMIR Avenue 
,,,,Single,2195000 CAD,68 GEARY AVE 
,,,,Residential,2299000 CAD,35 Falaise Dr. 
3,2,,.245,Single,2000000 CAD,7055 BELL SCHOOL Line 
5,4,,,Single,3995000 CAD,40 BROOKFIELD RD 
5,4,4190,,Residential,3495000 CAD,248 North Service Road 
4,5,,,Single,3298000 CAD,95 GREAT OAK DR 
5,4,,,Single,2699000 CAD,45 KING VIEW CRES 
4,3,,,Single,2877700 CAD,5519 SECOND LINE 
4,5,,,Residential,2679900 CAD,74 Humewood Dr 
5,6,,,Residential,3888000 CAD,114 Wedgewood Dr 
5,5,,,Single,3998000 CAD,50 MARMION AVE 
6,6,,,Single,3999000 CAD,9411 CONCESSION 2 RD 
5,6,,,Single,3849000 CAD,459 CANDLER RD 
5,3,,,Single,2599900 CAD,44 DORCHESTER  DR 
7,4,3110,,Residential,2199900 CAD,145 Lake Street 
6,5,,,Single,2188000 CAD,33 DEERFORD RD 
4,3,,,Single,2899000 CAD,85 CHILTERN HILL RD 
4,3,,,Residential,2499000 CAD,8886 Concession 7 
5,4,,,Residential,2580000 CAD,25 Mossgrove Tr 
6,6,,,Single,2649000 CAD,41 BRUCEWOOD CRES 
6,5,,,Single,2388000 CAD,6 BRIARWOOD RD 
4,5,,,Residential,2588000 CAD,129 Regatta Ave 
5,5,,,Residential,2800000 CAD,2317 Salem Rd N 
8,5,4650,,Residential,3249000 CAD,73 OAK Avenue 
5,5,,,Single,2799000 CAD,1071 HAIG Boulevard 
4,4,,,Single,2388000 CAD,826 CALDER RD 
5,6,,,Residential,3295000 CAD,15 Maple Ridge Rd 
6,6,,,Residential,2050000 CAD,28 Observatory Cres 
2,1,1127,,Residential,7900000 CAD,281 Garner Road E 
6,4,,,Single,2750000 CAD,697 LAFONTAINE RD E 
5,3,,.087,Single,2995000 CAD,1084 JOSEPH TAPLEY Road 
6,7,,,Single,2749000 CAD,6323 12TH LINE 
3,3,,,Single,2360000 CAD,49 CHUDLEIGH AVE 
5,5,,,Residential,5999850 CAD,150 Indian Valley Tr 
5,6,,,Residential,3490000 CAD,No address available 
5,4,,,Residential,2595000 CAD,108 Felbrigg Ave 
5,4,,,Residential,3099000 CAD,215 Dock Rd 
5,5,,,Single,2699999 CAD,2566 STILLMEADOW RD W 
5,4,,,Single,3788000 CAD,7 STRATHGOWAN CRES 
5,6,,,Single,6500000 CAD,217 DUNWOODY DR 
7,6,,,Residential,4649850 CAD,2285 Shawanaga Tr 
7,8,,,Residential,7899850 CAD,1585 Jalna Ave 
3,2,,,Single,2999000 CAD,4341 STOUFFVILLE RD 
3,2,,,Residential,2899000 CAD,474396 County Road 11 
4,6,,,Residential,2599900 CAD,10 Springrain Crt 
5,4,,,Single,2198800 CAD,9 PAGEAN DR 
3,3,,,Single,2250000 CAD,121 MILL Street 
5,5,,,Residential,2099990 CAD,89 Greenbank Dr 
3,2,,,Single,4280000 CAD,4665 19TH AVE 
3,4,,,Single,3398000 CAD,430 GALT AVE 
4,5,4100,,Residential,2999900 CAD,382 Southcote Road 
4,4,,,Single,4750000 CAD,3100 CHERRY Avenue 
,,,,Residential,4000000 CAD,1306 Weston Rd 
3,1,,,Single,2290000 CAD,1081 CRAGG RD 
5,4,,,Single,2599000 CAD,11255 REGIONAL ROAD 25 RD 
6,6,,,Single,2990000 CAD,58 AMALIA CRES 
5,4,,,Single,2449000 CAD,614 CURZON AVE 
6,6,,,Single,2199000 CAD,400 QUEEN Street S 
7,3,,,Residential,2349900 CAD,112 Old Varcoe Rd 
5,3,,.564,Single,3750000 CAD,573 LAKESHORE Road W 
5,5,,,Residential,2699000 CAD,63 Church St 
3,2,,,Single,2298000 CAD,145 DEW ST 
5,7,,,Single,5988000 CAD,69 YORKMINSTER RD 
5,5,,,Single,2639000 CAD,151 MOUNT ST. LOUIS RD E 
6,6,,,Single,2890000 CAD,31 VIAMEDE CRES 
6,6,,,Single,3888000 CAD,104 KINGSWORTH DR 
2,1,,6.99,Single,2249000 CAD,123 OXFORD Street W 
6,6,,>2.5,Single,2990000 CAD,58 AMALIA Crescent 
4,5,,,Single,3439000 CAD,443 PARADELLE DR 
5,5,,,Single,2650000 CAD,12 ROSEWOOD CRT 
5,5,,,Residential,3775000 CAD,134 Joicey Blvd 
4,4,,,Single,2799900 CAD,22 COLLINS BAY RD 
4,3,,,Single,5988000 CAD,19175 NINTH LINE 
5,5,,,Single,2980000 CAD,397 WELDRICK RD E 
7,4,,,Single,4480000 CAD,262 ELMGROVE DRIVE 
4,5,,,Single,2795000 CAD,176 MILKY WAY DR 
3,3,,,Single,12000000 CAD,14146 CREWSONS LINE 
7,9,,,Single,12800000 CAD,90 CUMBERLAND Drive 
8,5,,,Single,2700000 CAD,37 MARYSFIELD DR 
4,3,,.194,Single,2499000 CAD,422 SALMON POINT Road 
5,6,,,Single,3695000 CAD,56 PALOMINO Drive 
4,3,,,Single,11500000 CAD,16980 KEELE ST 
4,4,,,Single,2199000 CAD,1136 GERAN CRES 
9,5,,,Single,2800000 CAD,12 DENNIS  AVE 
4,6,,,Residential,5995000 CAD,1 Monica Rd 
3,3,,,Residential,4488000 CAD,5465 Side Road 1 
5,4,,,Single,2849000 CAD,14929 MOUNT PLEASANT RD 
,,,,Single,4299000 CAD,459 GAMBLE RD 
6,5,,,Single,3689000 CAD,73 BONNYVIEW DR 
6,4,,g>46,Single,2500000 CAD,1098 CULHAM Road 
7,7,,,Residential,2288000 CAD,472 Spring Gate Blvd 
6,6,,,Single,2650000 CAD,239 MAPLE LEAF DR 
4,6,,g>80,Single,4500000 CAD,2659 RIVER ROAD 
2,1,,,Single,2249000 CAD,123 OXFORD ST W 
6,8,5000,,Residential,5498888 CAD,39 Dewbourne Ave 
3,4,,>2.1,Single,2499000 CAD,2730 DECEW Road 
5,5,,,Single,4780000 CAD,#3 PALMETTO BAY GATE 
3,2,,,Single,4500000 CAD,21436 HIGHBURY AVE N 
7,9,10098,,Residential,11900000 CAD,4472 ESCARPMENT Drive 
9,7,,,Residential,2358000 CAD,88 D'arcy St 
15,12,,,Farm,17000000 CAD,11871 Cold Creek Rd 
3,1,,,Single,2998000 CAD,194 MARTIN ST 
4,4,,,Single,3400000 CAD,583 HWY 20 Highway 
4,2,,,Single,4300000 CAD,655 French River Road 
5,7,,,Single,6499000 CAD,39 ROLLSCOURT DR 
3,5,,ng>5,Single,3890000 CAD,77 ANNCLIFF Lane 
4,4,,,Single,2200000 CAD,50 BRIDLEWOOD Crescent 
3,3,,,Residential,2299000 CAD,25 Spring Garden Rd 
5,4,,,Single,3380000 CAD,1923 HWY 97 WAY 
11,8,,,Residential,2990000 CAD,12 Grange Ave 
5,5,,,Single,2498000 CAD,127 MAIN ST S 
7,3,,,Single,2380000 CAD,133 MAVETY ST 
5,3,,1.73,Single,2799888 CAD,270 DODGE Drive 
4,5,,,Single,2800000 CAD,100 FOXTAIL CRT 
3,1,,.175,Single,2195000 CAD,6 HILLS Island 
7,6,,,Single,3499900 CAD,122 ARROWHEAD Crescent 
6,5,,,Residential,2799900 CAD,411 Sherin Dr 
6,8,,,Single,10900000 CAD,11 HOWARD Avenue 
3,4,,,Residential,2188800 CAD,22 Woodcroft Cres 
4,2,,,Residential,3299900 CAD,246 Donnelly Dr 
6,11,,,Residential,9950000 CAD,16496 Ninth Line 
3,1,,,Residential,3199900 CAD,18902 Hurontario St 
4,3,,,Residential,11500000 CAD,15886 Centreville Creek Rd 
,,,,Residential,2499000 CAD,422 Salmon Point Rd. 
3,3,,,Single,4000000 CAD,1748 CENTRE Road 
5,5,,,Residential,5888000 CAD,125 Kleins Rdge 
5,7,,,Residential,5995000 CAD,14 Seinecliffe Rd 
4,4,,,Residential,2199900 CAD,209 Nevada Cres 
4,4,,,Single,3200000 CAD,3003 ST. LUKE CRESCENT 
6,7,,,Single,17900000 CAD,2615 RIDGE RD W 
5,5,,,Single,2990000 CAD,68 KEATLEY DR 
4,2,,,Single,3799000 CAD,10 BEAMISH CRT 
5,5,,,Single,2495000 CAD,78 HICKORY Avenue 
6,4,,.809,Single,2900000 CAD,4326 MARR LANE 
4,2,,,Single,2190000 CAD,720 SOUTH SHORE Drive 
4,1,,,Single,7490000 CAD,13685 HUMBER STATION RD 
4,5,,,Single,5298000 CAD,8 RIDGEVALLEY Crescent 
6,5,,,Residential,7580000 CAD,30 Raymar Pl 
3,5,,,Single,2999000 CAD,39 QUARRY Road 
4,4,,,Single,3888000 CAD,123 EAGLE PEAK DR 
7,6,,,Single,2999998 CAD,41 PRUNELLA CRES 
4,6,,,Single,10500000 CAD,51 BARRIE TERR 
5,3,,,Single,3490000 CAD,8 LADYSLIPPER CRT 
5,5,,.922,Single,3999900 CAD,4939 THIRTY Road N 
4,3,,,Single,2590000 CAD,30 EMMA RD 
6,8,,,Single,9995000 CAD,134 RIVERVIEW DR 
4,4,,.474,Single,2399900 CAD,9 PURPLE HILL Lane 
7,7,7500,,Single,3750000 CAD,7260 MATCHETTE 
6,6,,,Residential,2638888 CAD,27A Poplar Dr 
3,5,,,Single,2599000 CAD,10 EDGEWATER Road 
5,3,,,Single,2950000 CAD,477 BIG BAY POINT PT E 
4,4,,,Residential,2950000 CAD,415040 10th Line 
5,4,,,Residential,2398800 CAD,338 Woodale Ave 
4,3,,,Residential,2250000 CAD,2227 Dixie Rd 
4,4,,,Residential,2989000 CAD,1869 King St 
3,3,3090,,Residential,2850000 CAD,580 SECOND Road E 
4,4,,,Single,2499900 CAD,2604 9TH LINE 
5,3,,,Single,2500000 CAD,51 BLUE FOREST DR N 
5,4,,,Residential,2995000 CAD,81 Markham St 
3,4,,,Single,2499500 CAD,66 1/2 SEABREEZE Crescent 
5,7,,,Residential,6985850 CAD,1389 Glenwood Dr 
3,3,,,Single,2799900 CAD,24 TAMBLYN RD 
5,4,,,Single,2950000 CAD,13235 CALEDON KING TLINE S RD 
12,8,,,Residential,2700000 CAD,14 Park Blvd 
4,7,,,Single,6500000 CAD,34 YORK RIDGE DR 
4,2,,,Single,2999900 CAD,11 NOTTAWASAGA Concession S 2516
5,5,,,Single,5695000 CAD,46 BOSWELL AVE 
4,2,,,Single,2100000 CAD,16312 HIGHWAY 48 RD 
5,4,,5.85,Single,4849000 CAD,1331 SOUTH MONCK Drive Unit 2
5,3,,,Residential,3990000 CAD,2301 Dundas St 
5,5,,,Single,2349000 CAD,2378 GLENGARRY RD 
6,6,,,Single,4590000 CAD,15 FLAREMORE CRES 
4,5,,,Single,3600000 CAD,15 HILLSIDE AVE 
6,7,,,Single,9295000 CAD,208 DUNVEGAN RD 
5,6,,g>44,Single,2499000 CAD,2056 SKI TRAILS Road 
5,5,,,Single,3988888 CAD,2 EVERGLADE DR 
4,5,,,Residential,3999000 CAD,30 Glenbrook Blvd 
4,5,,,Residential,3199999 CAD,17080 8th Concession Rd 
4,6,,,Single,7995000 CAD,15 PROVENCE CRT 
,,2200,,Residential,2200000 CAD,1152 TEAL Road 
6,5,,,Residential,5390000 CAD,5 Swiftdale Pl 
4,4,,,Residential,2749000 CAD,246 Edenbridge Dr 
3,3,,,Residential,6999000 CAD,825905 Mulmur-Notta Town Line #L0N 1S6 
5,5,,,Single,2388800 CAD,5 MCGURRAN LANE 
7,4,,,Residential,2499900 CAD,9447 Heritage Rd 
4,4,,ng>6,Single,2699000 CAD,98 LOVE'S Lane 
2,6,,,Residential,2995000 CAD,1792 Innisbrook St 
8,10,,,Single,8280000 CAD,9 POST RD 
5,6,,,Single,3295000 CAD,736 RYE Street 
,,,,Residential,30000000 CAD,1761 Old Waterdown Road 
4,3,,,Single,3777777 CAD,265 DUNWOODY DR 
6,4,,,Single,2300000 CAD,1704 RIVER ROAD 
5,5,,,Single,2899900 CAD,100 JOHN BRICKER Road 
7,4,,,Single,2500000 CAD,346 PICTON MAIN Street 
3,2,,,Single,4250000 CAD,681 HIDDEN VALLEY Road 
4,3,,,Residential,3800000 CAD,3441 Martin Cres 
3,3,,,Residential,2598000 CAD,83 Tecumseth St 
6,4,,0.47,Single,3888000 CAD,1123 MORRISON HEIGHTS Drive 
5,2,,,Single,2995000 CAD,56B321 PT FRYING PAN Island 
5,5,,,Single,3598800 CAD,7656 CONCESSION 4 RD 
6,7,,,Single,7970000 CAD,3 KNIGHTSWOOD RD 
3,2,,,Single,3500000 CAD,2571 SOLINA RD 
4,5,3887,,Residential,2549000 CAD,751 Montbeck Crescent 
4,5,3450,,Residential,2299000 CAD,612 Curzon Avenue 
5,4,,,Single,3250000 CAD,4381 HIGHWAY 27 
3,1,,,Single,5888000 CAD,5415 HWY 20 
3,2,,,Residential,3388800 CAD,3 Faircrest Circ 
7,4,,0.48,Single,2000000 CAD,1329 OLD HIGHWAY 8 
5,5,,,Single,2798000 CAD,3B STUART AVE 
4,3,,,Single,2990000 CAD,94 PRICEFIELD RD 
3,4,,,Residential,3690000 CAD,2076 Glenforest Cres 
7,6,,,Single,9450000 CAD,55 GLEN RD 
5,4,,,Single,2150000 CAD,1402 WRIGLEY Road 
5,3,,,Single,3490000 CAD,12055 HUMBER STATION RD 
5,3,,,Single,2245000 CAD,1 SHERIDAN POINT 
7,8,,,Residential,5180000 CAD,82 Elgin St 
4,4,,,Single,4200000 CAD,6140 BOWMANVILLE AVE 
5,5,,,Single,2900000 CAD,1749 ORMSBEE Road 
3,3,,,Single,2699000 CAD,2319 STANILAND PARK Road 
3,3,,,Residential,3290000 CAD,489 Burnhamthorpe Rd E 
5,2,3200,9.19,Farm,4899900 CAD,51 OAKES Road S 
4,3,,,Residential,3798000 CAD,297 Neville Point Rd 
6,7,,,Residential,3990000 CAD,9 Redland Cres E 
4,3,,,Single,2899000 CAD,956 HALSHAM Court 
3,4,2416,,Residential,2688000 CAD,1400 #1 Side Road 
6,5,,.546,Single,4400000 CAD,1938 KILGORMAN Way 
4,3,,98.5,Single,2499800 CAD,26 Highway 4350
3,3,,,Residential,4580000 CAD,15 York Valley Cres 
8,8,,,Residential,3599000 CAD,218 Arnold Ave 
5,5,,,Single,2749900 CAD,933608 AIRPORT RD 
6,5,,,Single,2299000 CAD,35 FALAISE RD 
6,8,,,Single,6699000 CAD,15 DONCREST DR 
3,2,,g>10,Single,2000000 CAD,4170 NAVAN ROAD 
5,4,,,Single,2199900 CAD,15 SIDE RD 1293
,,800,,Residential,2870000 CAD,4141 Kelvin Road 
4,1,,.775,Single,5888000 CAD,11 12TH Street N 
5,5,,,Residential,3849000 CAD,1017 Melvin Ave 
5,4,,,Single,2395000 CAD,33 ROSE GREEN DR 
5,5,,>104,Single,4750000 CAD,415763 10TH Line 
3,4,,,Residential,2799000 CAD,No address available 
3,4,,,Single,2195000 CAD,69 THE PROMENADE Street 
6,6,,,Single,3864900 CAD,LT 41 STONE ZACK Lane 
2,2,938,,Residential,2500000 CAD,78 Maple Avenue 
4,3,,0.77,Single,4400000 CAD,1857 SOUTH BAY SHORE Road E 
6,8,,,Residential,5880000 CAD,27 Eastgate Cres 
4,5,3000,,Residential,5880000 CAD,4916 THIRTY Road N 
4,3,,2.86,Single,2450000 CAD,6409 YONGE Street 
4,6,,g>38,Single,2700000 CAD,3170 NETHERBY Road E 
4,4,,,Residential,2895000 CAD,47 Marlborough Ave 
3,2,,,Single,2500000 CAD,2680 LOWER BASE LINE W 
5,5,,,Residential,4200000 CAD,1925 12th Line 
4,5,,,Single,2845000 CAD,206 MOORE AVE 
4,7,,,Single,7280000 CAD,16 ARDMORE RD 
4,4,,,Single,3950000 CAD,12748 SIXTH LINE 
3,3,,,Single,2550000 CAD,1940 BROCK CONC RD 1 RD 
2,1,,,Single,2400000 CAD,1650 STENNER RD 
6,7,,,Single,7590000 CAD,15 ROYAL OAK DR 
5,5,,,Single,3290000 CAD,332 FAIRMONT AVENUE 
11,7,,,Single,2449000 CAD,82 ELLINGTON DR 
5,6,,,Residential,3500000 CAD,131 Elysian Fields Rd 
6,5,,,Single,8900000 CAD,14145 EIGHTH LINE 
5,4,,ng>2,Single,2250000 CAD,8135 WELLINGTON RD 124 Road 
5,5,,,Single,3300000 CAD,77-79 MCARTHUR Drive 
10,6,,,Single,2399900 CAD,952 PURPLE VALLEY Road 
4,4,,,Single,2599999 CAD,39 WOODSIDE Drive 
5,4,,,Single,2349000 CAD,54 FOREST GROVE CRT 
5,4,,1.49,Single,2635000 CAD,1247 MORTIMERS POINT Road 
6,6,3934,,Residential,6988000 CAD,1584 CENTRE Road 
2,2,,>1.2,Single,2600000 CAD,69 MAPLE GROVE LANE 
1,1,,,Single,2300000 CAD,528 CONCESSION 13 RD E 
4,6,,,Residential,2388000 CAD,159 Oaklands Park Crt 
5,4,,,Residential,2988000 CAD,1 Worley Hall Gate 
3,2,,,Single,2800000 CAD,514 ADELAIDE ST W 
8,13,,>3.5,Single,6498880 CAD,200 LAKEVIEW Drive 
4,3,,,Single,2190000 CAD,11056 KENNEDY RD 
7,6,,,Single,2499999 CAD,30 ASHCREEK DR 
6,4,,,Residential,2149999 CAD,40 George Pipher Lane 
6,5,,,Residential,2499000 CAD,81 Stormont Ave 
2,1,,,Residential,10490000 CAD,162 Oxford St 
17,14,,,Single,12880000 CAD,13231 KENNEDY RD 
6,5,,,Residential,5500000 CAD,17 Mildenhall Rd 
4,4,,,Single,2149000 CAD,1046 CHATEAU CRT 
5,4,,,Residential,2799000 CAD,307289 Hockley Rd 
5,5,,,Single,2350000 CAD,449 KETTLEBY RD 
5,2,,,Residential,4200000 CAD,1936 Fairport Rd 
8,5,,,Single,2990000 CAD,5049 ELDERVIEW CRT 
3,2,,,Single,2299000 CAD,35 RIVERSIDE BLVD 
4,3,,,Single,2250000 CAD,14040 7TH CONCESSION 
5,4,,,Residential,6900000 CAD,407119 4 Grey Rd 
3,2,,,Single,2199000 CAD,903 THE GREENWAY WAY 
3,2,,,Single,3495000 CAD,154 BATTEAUX Sideroad 
8,7,,,Residential,2688000 CAD,4027 Bloor St W 
7,10,,,Single,7990000 CAD,14 ST MARGARETS DR 
9,3,,,Single,5500000 CAD,1169 CONCESSION RD 4
6,7,,,Single,6950000 CAD,25 BLYTH DALE RD 
2,1,,,Farm,2699000 CAD,12373 Highway 7 
5,3,,,Single,3990000 CAD,2301 DUNDAS ST 
8,4,,0.83,Single,2999900 CAD,27 BARBER Avenue 
3,4,,,Single,2199000 CAD,23 TIPPER LANE Lane 
5,6,,,Single,3580000 CAD,26 BERNADOTTE DR 
4,2,,,Single,2648000 CAD,337  HILLCREST AVE 
6,6,,,Single,2498000 CAD,372 SOUTH SERVICE RD 
4,6,,,Residential,4100000 CAD,4 Foxfire Chse 
7,6,,,Residential,2099999 CAD,L76 Stellarton Cres 
6,4,,,Single,2790000 CAD,1561 FLOS RD 8 W 
3,2,,,Single,2028000 CAD,196 WALBY Drive 
7,9,,,Single,4288000 CAD,5 BELLEHAVEN CRES 
4,3,,,Single,3399000 CAD,685856 HIGHWAY 2 FRWY 
4,3,,,Single,5800000 CAD,1611 HOLBORN RD 
3,3,,,Single,2449000 CAD,4 CARIBOU RD 
4,3,,,Single,2299000 CAD,6 HAVENBROOK BLVD 
3,4,,,Residential,5495000 CAD,7785 17th Sdrd 
3,3,,,Residential,3890000 CAD,20341 St Andrews Rd 
12,7,,,Single,3050000 CAD,1175 DOVERCOURT RD 
8,7,4200,,Single,2399900 CAD,3812 ST. FRANCIS CRESCENT 
5,4,,,Single,2595000 CAD,48 WEATHERELL ST 
6,5,,,Single,4295000 CAD,1221 Keast Drive 
4,2,,,Residential,4390000 CAD,29 Boyle Dr 
4,6,,,Single,2100000 CAD,1890 BROADMOOR AVENUE 
6,5,,,Single,2960000 CAD,528 PINE RIDGE RD 
4,3,,,Single,9988000 CAD,1084 ARGYLE Drive 
3,1,1545,,Residential,2999000 CAD,4337 Guyatt Road 
5,8,,,Residential,2480000 CAD,157 Cobblestone Pl 
4,4,,,Single,4800000 CAD,7049 SIDEROAD 7 Sideroad W 
12,10,,,Single,4995000 CAD,6 HIGHBOURNE RD 
3,1,1920,,Residential,2750000 CAD,1315 Ridge Road 
6,4,,,Single,3888000 CAD,1123 MORRISON HEIGHTS DR 
7,5,,,Single,2149000 CAD,149 TIMES RD 
2,,,7.75,Single,2200000 CAD,2 ISLAND 810 ROYAL Island 
4,6,,,Residential,5750000 CAD,75 Otter Cres 
6,7,,,Single,4280000 CAD,47 GRAND VELLORE CRES 
5,9,7110,1.68,Residential,6998000 CAD,728 Woodland Acres Cresent 
6,5,,,Single,4388000 CAD,28 BREEN CRES 
5,5,,,Single,2700000 CAD,6949 5TH LINE 
4,5,,,Residential,2999000 CAD,39 Shanty Bay Rd 
12,12,,,Single,2750000 CAD,1039 BATHURST ST 
2,2,,,Residential,3500000 CAD,698 Sheppard Ave W 
5,2,,>707,Single,5500000 CAD,2282 OLD HASTINGS Road 
4,3,,,Single,2699000 CAD,1770 20TH Sideroad 
6,7,,,Single,4790000 CAD,12699 JANE ST 
5,3,,,Single,2088000 CAD,977 LILLIAN ST 
4,4,,,Single,3295000 CAD,2111 LOCKHART RD 
3,4,,,Single,2199900 CAD,240 ROXTON Road 
4,2,,,Single,2499000 CAD,LOT 12 CRANBERRY LAKE RD 
4,2,,,Single,2549000 CAD,61 CLIFTON RD 
3,3,,,Single,4985000 CAD,115 WALNUT AVE 
,,,,Single,2149000 CAD,640-646 SOMERSET STREET W 
5,3,,,Residential,2150000 CAD,12622 Mill Rd 
5,5,,,Single,2960000 CAD,1515 HAWKSWOOD Drive 
4,3,,.707,Single,2495000 CAD,342305 CONCESSION 2 NDR 
12,11,,32.7,Single,9800000 CAD,406 WHITESTONE LAKE Road 
5,4,,,Single,3995000 CAD,2800 TENTH LINE 
5,3,3190,,Residential,2199900 CAD,2980 GOVERNOR'S Road 
,,1000,g>70,Residential,5240000 CAD,458021 3RD Sideroad 
5,4,,,Residential,3699850 CAD,116 Mineola Rd W 
3,1,1200,,Residential,2100000 CAD,8082-8084 5th Conc Road 
5,6,,,Single,7580000 CAD,30 STEEPLECHASE AVE 
9,7,,,Residential,10000000 CAD,18 Shangri-La Lane 
8,8,,,Single,2288000 CAD,556 - 562 GLADSTONE AVENUE 
4,4,,,Residential,2495000 CAD,Lot132 Charing Cross Gate 
6,4,,,Single,2300000 CAD,2775 COLONY Road 
4,4,,0.82,Single,2699900 CAD,43 MANOR Road 
4,3,,,Single,2877700 CAD,5519 SECOND LINE 
5,8,,g>38,Single,6390000 CAD,1282 CARROLL ROAD Road 
6,6,,,Residential,2450000 CAD,1526 Bridge Rd 
4,6,,,Single,2788888 CAD,551-B EDISON AVENUE 
6,5,,,Single,5880000 CAD,248 LYTTON BLVD 
4,4,,,Single,2749000 CAD,64 WHITEHALL RD 
7,7,,,Single,4399000 CAD,141 CAMBRIDGE CRES 
5,6,,,Single,5398000 CAD,2501 CONCESSION 3 RD 
3,3,,5.76,Single,3200000 CAD,1823 RICHARDSON SIDE ROAD 
8,6,,,Single,2250000 CAD,52 HANBURY CRES 
5,5,,,Residential,3188000 CAD,1436 Haig Blvd 
5,5,,,Single,2999000 CAD,13158 RIVERSIDE DRIVE 
5,5,,,Single,2399900 CAD,3924 ST. FRANCIS 
3,3,,,Single,2800000 CAD,4 Highway 408145
3,3,,,Residential,2975000 CAD,16850 St Andrew's Rd 
4,4,,,Single,2399000 CAD,94 TANBARK Road 
5,3,,,Single,3600000 CAD,161 LIGHTNING Point 
5,7,,,Single,2999000 CAD,208 CHURCHILL AVE 
2,2,,,Single,2980000 CAD,B678 AMANDA ISLAND 
5,6,,,Single,4743780 CAD,4031 16TH AVE 
6,6,,,Residential,2975000 CAD,42 Cannon Rd 
4,2,,,Residential,2400000 CAD,793273 County Road 124 Rd 
4,4,,,Single,3199000 CAD,287 SABEL Street 
4,3,,,Single,3995000 CAD,5252 5TH LINE 
6,4,,,Single,2525000 CAD,24 BANNER LANE 
3,2,,,Residential,3750000 CAD,10661 Halls Lake Sdrd 
4,4,,,Residential,2040000 CAD,435 Brock Ave 
6,5,,,Single,2468000 CAD,31 GLENARDEN CRES 
,,,,Single,4250000 CAD,256 LIME KILN RD 
4,4,,6.73,Single,2500000 CAD,255 COMMERCE Drive 
3,4,,,Single,2475000 CAD,9949 CONCESSION ROAD 3
6,4,,,Single,3495000 CAD,50 FOXBAR RD 
3,1,,4.88,Single,10900000 CAD,1711 DELMONTE Road 
2,1,,,Single,2500000 CAD,0 & 34 MARINE DR 
5,9,,>3.5,Single,4999000 CAD,200 LAKEVIEW Drive 
7,5,,,Residential,2299000 CAD,48 Foothills Cres 
8,8,,,Residential,2788000 CAD,2221 Dixie Rd 
8,8,,,Single,6900000 CAD,7 ELMBANK RD 
4,3,,,Residential,2849000 CAD,45 Pears Ave 
7,6,,0.66,Single,3700000 CAD,93 SALISBURY Avenue 
4,5,,,Single,2300000 CAD,4343 ERIE Road 
4,3,,,Single,5288800 CAD,3700 CONCESSION 3 RD 
3,2,,,Single,2499900 CAD,80 PARKIN DR 
5,6,,.607,Single,2849000 CAD,5409 25TH Sideroad 
3,3,,.037,Single,2399000 CAD,4427 CONCESSION 7
4,4,3689,,Single,2100000 CAD,10870 RIVERSIDE DRIVE East 
3,3,,,Residential,4000000 CAD,1748 Centre Rd 
5,3,,1.83,Single,2495000 CAD,1184 QUEENSTON Road 
5,6,,,Single,3388800 CAD,10 HUGHSON DR 
3,2,2800,,Residential,4190000 CAD,3595 SEVENTEENTH Street 
5,4,,2.47,Single,4495000 CAD,17 KING GEORGE Drive 
5,3,,,Single,3990000 CAD,PLLT 16 WINDHAM RD 
5,8,,,Single,4888000 CAD,72 GRAYFIELD DR 
8,5,,,Single,2699000 CAD,185 KING ST 
6,5,,,Single,7195000 CAD,470 RUSSELL HILL RD 
7,6,,,Single,3490000 CAD,13348 MCCOWAN RD 
5,6,,,Single,4449000 CAD,360 SIMCOE Street 
3,4,2300,,Single,2999999 CAD,3031 Cedar Springs Road 
5,5,,11.9,Single,2400000 CAD,3887 OLD HIGHWAY 17 HIGHWAY 
7,7,,,Residential,4800000 CAD,442 Spadina Ave 
4,3,,9.75,Single,3390000 CAD,2659 RAMSAY CONCESSION 7B ROAD 
6,7,,,Single,5495000 CAD,172 DINNICK CRES 
3,3,,,Single,14990000 CAD,10543 REGIONAL ROAD 25 
3,4,,25.3,Single,4488000 CAD,3672 COUNTY RD 8 Road 
2,3,,8.53,Single,2950000 CAD,179 SLABTOWN Road 
4,5,5489,,Single,3499900 CAD,392 Crystal Bay DRIVE 
7,7,,4.41,Single,2999000 CAD,675 YORK Road 
3,2,,,Residential,3750000 CAD,4420 Grandview St N 
4,3,,,Single,2500000 CAD,63 OLD CUT Boulevard 
4,3,,,Single,2388000 CAD,20020 ST CHRISTOPHERS BEACH Road 
9,4,,11.5,Single,2150000 CAD,2A 258 RICHARDS Island 
10,9,,,Single,4499000 CAD,30 ESTATEVIEW CIRC 
5,5,,,Residential,11999000 CAD,72 Cumberland Dr 
7,4,,,Residential,2650000 CAD,171 Greenfield Ave 
4,2,,,Single,2849000 CAD,197 FRASER Street 
5,5,,,Residential,2880000 CAD,96 Garnier Crt 
5,4,,,Single,2650000 CAD,361 LAKE DR N 
4,4,,,Residential,2400000 CAD,7811 Wellington Rd 22 
3,2,,>100,Single,2500000 CAD,7262 STONE SCHOOL ROAD 
