Beds,Bath,Sqft,Price,Address,Province,Region,Latitude,Longitude,Location
3.0,1.0,1391.0,299900.0,33 inverary drive ,NS,Atlantic region,44.6909837,-63.53875980000001,"33, Inverary Drive, Tam O'Shanter Ridge, Port Wallace, Dartmouth, Halifax Regional Municipality, Halifax County, Nova Scotia, B2X 1H3, Canada"
3.0,1.0,1218.0,275000.0,4165 highway 215 ,NS,Atlantic region,45.087610709399385,-64.13482981460419,"4165, Highway 215, Lower Burlington, Region of Windsor and West Hants Municipality, Hants County, Nova Scotia, B0N 2A0, Canada"
3.0,2.0,1454.0,209900.0,459 st. ann street ,NS,Atlantic region,46.24966218922433,-60.09049618270546,"459, St Ann Street, New Waterford, Cape Breton Regional Municipality, Cape Breton County, Nova Scotia, B1H 3X1, Canada"
4.0,1.0,1320.0,174900.0,6926 sissiboo road ,NS,Atlantic region,44.56961499271584,-65.64212601981866,"6926, Sissiboo Road, Bear River, Digby Municipal District, Digby County, Nova Scotia, B0S 1B0, Canada"
3.0,2.0,1361.0,189900.0,798 brinton road ,NS,Atlantic region,44.94621901042968,-65.26942184848579,"798, Brinton Road, Port Lorne, Municipality of the County of Annapolis, Annapolis County, Nova Scotia, B0S 1R0, Canada"
4.0,2.0,2700.0,249900.0,289 victoria street ,NS,Atlantic region,44.9908986,-64.1376411,"289, Victoria Street, Windsor, Region of Windsor and West Hants Municipality, Hants County, Nova Scotia, B0N 2T0, Canada"
3.0,2.0,1100.0,179900.0,172 south albion street ,NS,Atlantic region,45.80917157142857,-64.20147357142858,"172, South Albion Street, Amherst, Town of Amherst, Cumberland County, Nova Scotia, B4H 4H4, Canada"
3.0,3.0,2322.0,389000.0,55 drake crescent ,NS,Atlantic region,44.7061582,-63.1597083,"55, Drake Crescent, East Petpeswick, Halifax Regional Municipality, Halifax County, Nova Scotia, B0J 2L0, Canada"
3.0,1.0,1100.0,115000.0,1603 granville road ,NS,Atlantic region,44.676962693260826,-65.71166905284949,"1603, Granville Road, Port Wade, Municipality of the County of Annapolis, Annapolis County, Nova Scotia, B0S 1A0, Canada"
3.0,2.0,1256.0,334900.0,79 peterson street ,NS,Atlantic region,45.0616724,-64.625,"Peterson Street, Cambridge Village, Cambridge, Municipality of the County of Kings, Kings County, Nova Scotia, B4R 1B7, Canada"
3.0,1.0,1287.0,49900.0,811 marshdale road ,NS,Atlantic region,45.4795771,-62.7057012,"811, Marshdale Road, Hopewell, Municipality of Pictou County, Pictou County, Nova Scotia, Canada"
2.0,1.0,1021.0,220000.0,24 battery drive ,NS,Atlantic region,44.60834125,-63.5660248,"24, Battery Drive, Halifax, Halifax Regional Municipality, Halifax County, Nova Scotia, B3P 2G8, Canada"
2.0,1.0,968.0,359000.0,7635 st. margaret's bay road ,NS,Atlantic region,44.67310345,-63.9620175245666,"7635, St Margarets Bay Road, Ingramport, Halifax Regional Municipality, Halifax County, Nova Scotia, B3Z 4A7, Canada"
3.0,4.0,2150.0,449900.0,17 chelmsford place ,NS,Atlantic region,44.678087,-63.6603614,"17, Chelmsford Place, Halifax, Halifax Regional Municipality, Halifax County, Nova Scotia, B3M 2W3, Canada"
2.0,1.0,944.0,174500.0,111 lakeshore drive ,NS,Atlantic region,44.7019098,-63.7284751147736,"111, Lakeshore Drive, Kingswood, Hammonds Plains, Halifax Regional Municipality, Halifax County, Nova Scotia, B4B 1X1, Canada"
2.0,1.0,1274.0,269900.0,27448 highway 7 ,NS,Atlantic region,44.9289146,-62.2969820972997,"27448, Highway 7, Harrigan Cove, Nova Scotia, B0J 2K0, Canada"
3.0,2.0,1632.0,129900.0,8894 highway 215 ,NS,Atlantic region,45.314036250329615,-63.493697483969946,"8894, Highway 215, Maitland, East Hants District Municipality, Hants County, Nova Scotia, Canada"
4.0,2.0,2766.0,375000.0,950 highway 341 ,NS,Atlantic region,45.11953373830473,-64.49199276433544,"950, Highway 341, Upper Dyke, Municipality of the County of Kings, Kings County, Nova Scotia, B0P 1J0, Canada"
4.0,2.0,1053.0,179000.0,1360 white point road ,NS,Atlantic region,46.869858301372986,-60.391755214414935,"1360, White Point Road, South Harbour, Smelt Brook, Municipality of Victoria County, Victoria County, Nova Scotia, Canada"
4.0,2.0,2146.0,350000.0,91 ridge road ,NS,Atlantic region,44.47262863408461,-65.8611699676214,"91, Ridge Road, Plympton Station, Digby Municipal District, Digby County, Nova Scotia, B0W 2R0, Canada"
4.0,1.0,1945.0,129900.0,108 mcfetridge road ,NS,Atlantic region,45.04385815,-63.200531600000005,"108, Mcfetridge Road, Chaswood, Halifax Regional Municipality, Halifax County, Nova Scotia, B0N 2H0, Canada"
3.0,1.0,1150.0,109900.0,61 highland drive ,NS,Atlantic region,45.5982184,-62.6330226,"61, Highland Drive, New Glasgow, Town of New Glasgow, Pictou County, Nova Scotia, B2H 4M4, Canada"
3.0,2.0,1860.0,234900.0,5817 highway 3 ,NS,Atlantic region,43.49468754210527,-65.72072397894738,"5817, Highway 3, Woods Harbour, Shag Harbour, Municipality of the District of Barrington, Shelburne County, Nova Scotia, B0W 2E0, Canada"
3.0,2.0,1664.0,399900.0,45 tyler street ,NS,Atlantic region,44.95908792331968,-63.52808011888219,"45, Tyler Street, Enfield, East Hants District Municipality, Hants County, Nova Scotia, B2T 1L4, Canada"
4.0,2.0,1325.0,189900.0,21 lake road ,NS,Atlantic region,45.0638606,-62.8457778,"21, Lake Road, Pleasant Valley, Halifax Regional Municipality, Halifax County, Nova Scotia, B0N 2M0, Canada"
4.0,2.0,1275.0,689000.0,32 & 29 crescent point ,NS,Atlantic region,46.14146713564494,-60.17414151916626,"32, Welton Street, Sydney, Cape Breton Regional Municipality, Cape Breton County, Nova Scotia, B1P 5R9, Canada"
4.0,2.0,2600.0,369000.0,402 west side indian harbour lake road ,NS,Atlantic region,45.11696624314558,-61.86940653876204,"402, West Side Indian Harbour Lake Road, Indian Harbour Lake, St. Mary's District Municipality, Guysborough County, Nova Scotia, Canada"
4.0,1.0,884.0,349900.0,111 rouse island road ,NS,Atlantic region,45.8417379983206,-60.13665772072388,"111, Rouse Island Road, Gabarus, Cape Breton Regional Municipality, Cape Breton County, Nova Scotia, Canada"
3.0,1.0,1030.0,155000.0,16445 cabot trail ,NS,Atlantic region,46.64544891149421,-60.96210029851082,"16445, Cabot Trail, La Prairie, Municipality of the County of Inverness, Inverness County, Nova Scotia, Canada"
3.0,2.0,1459.0,575000.0,173 redden road ,NS,Atlantic region,44.96486858172568,-64.1590484636646,"173, Redden Road, Martock, Region of Windsor and West Hants Municipality, Hants County, Nova Scotia, B0P 1L0, Canada"
1.0,1.0,560.0,124900.0,16 grace lane ,NS,Atlantic region,45.42073699788571,-64.03316688595126,"16, Grace Lane, Five Islands, Municipality of Colchester, Colchester County, Nova Scotia, B0M 1K0, Canada"
4.0,2.0,1800.0,369000.0,274 masons beach road ,NS,Atlantic region,44.36461619829352,-64.32258522137363,"274, Masons Beach Road, Old Town of Lunenburg, Masons Beach, Municipality of the District of Lunenburg, Lunenburg County, Nova Scotia, B0J 2C0, Canada"
4.0,2.0,1125.0,239900.0,84 upper river street ,NS,Atlantic region,44.5737429115816,-65.63599206614673,"84, Upper River Street, Bear River, Municipality of the County of Annapolis, Annapolis County, Nova Scotia, B0S 1B0, Canada"
3.0,2.0,1992.0,274900.0,37 stephen cross drive ,NS,Atlantic region,44.67942825,-63.51815890010372,"37, Stephen Cross Drive, Woodlawn, Dartmouth, Halifax Regional Municipality, Halifax County, Nova Scotia, B2W 1Z1, Canada"
4.0,4.0,2745.0,1399000.0,769 bower road ,NS,Atlantic region,44.6289029,-63.578043385044126,"769, Bower Road, South End, Halifax, Nova Scotia, B3H 2X9, Canada"
5.0,4.0,3644.0,725000.0,3620 highway 201 ,NS,Atlantic region,44.820608972143255,-65.32252353243473,"3620, Highway 201, Centrelea, Municipality of the County of Annapolis, Annapolis County, Nova Scotia, B0S 1A0, Canada"
2.0,1.0,1395.0,324800.0,1595 west tatamagouche road ,NS,Atlantic region,45.71861326423141,-63.37760228016799,"1595, West Tatamagouche Road, West Tatamagouche, Municipality of Colchester, Colchester County, Nova Scotia, Canada"
3.0,2.0,2640.0,899900.0,111 granite cove drive ,NS,Atlantic region,44.661631,-63.81362579862995,"111, Granite Cove Drive, Five Island Lake, Three Brooks, Hubley, Halifax Regional Municipality, Halifax County, Nova Scotia, B3Z 1A2, Canada"
4.0,3.0,2808.0,595000.0,20 duncan road ,NS,Atlantic region,45.6029635,-61.0577741,"20, Duncan Road, Louisdale, Municipality of the County of Richmond, Richmond County, Nova Scotia, B0E 1V0, Canada"
2.0,1.0,960.0,240000.0,2281 sandy point road ,NS,Atlantic region,43.67497257833988,-65.29041346586,"2281, Sandy Point Road, Lower Sandy Point, Municipality of the District of Shelburne, Shelburne County, Nova Scotia, B0T 1W0, Canada"
3.0,2.0,1372.0,399900.0,45 westside drive ,NS,Atlantic region,44.73664225727654,-63.17023319627632,"45, Westside Inlet Drive, West Petpeswick, Nova Scotia, B0J 2L0, Canada"
4.0,4.0,2860.0,589900.0,96 howe avenue ,NS,Atlantic region,44.8309623,-63.60777002663488,"96, Howe Avenue, Schwarzwald Heights, Fall River, Halifax Regional Municipality, Halifax County, Nova Scotia, B2T 1H7, Canada"
9.0,9.0,4080.0,649000.0,548 st george street ,NS,Atlantic region,44.74093045,-65.50961035442799,"548, St George Street, Fort Anne National Historic Site, Annapolis Royal, Town of Annapolis Royal, Annapolis County, Nova Scotia, B0S 1A0, Canada"
1.0,1.0,728.0,189000.0,2319 stewiacke road ,NS,Atlantic region,45.134018156877055,-63.2365704264159,"2319, Stewiacke Road, Lanesville, Municipality of Colchester, Colchester County, Nova Scotia, Canada"
5.0,4.0,3904.0,795000.0,60 sentry court ,NS,Atlantic region,44.69374045,-63.67475646908822,"60, Sentry Court, Kearney Lake Park, Halifax, Halifax Regional Municipality, Halifax County, Nova Scotia, B3M 4W5, Canada"
5.0,3.0,3236.0,769000.0,3558 purcells cove road ,NS,Atlantic region,44.59920425,-63.55656857086842,"3558, Purcells Cove Road, Fergusons Cove, Halifax Regional Municipality, Halifax County, Nova Scotia, B3V 1L7, Canada"
3.0,2.0,1220.0,249900.0,224 windsor back road ,NS,Atlantic region,44.953026499180346,-64.14609765002251,"224, Windsor Back Road, Martock, Region of Windsor and West Hants Municipality, Hants County, Nova Scotia, B0N 2T0, Canada"
6.0,4.0,2350.0,799000.0,3569 windsor street ,NS,Atlantic region,44.6608814,-63.6173633552589,"3569, Windsor Street, Halifax, Halifax Regional Municipality, Halifax County, Nova Scotia, B3K 4X8, Canada"
6.0,1.0,2420.0,229000.0,5465 highway 3 ,NS,Atlantic region,43.99454525871836,-64.72947179729927,"5465, Highway 3, Hunts Point, Region of Queens Municipality, Queens County, Nova Scotia, B0T 1G0, Canada"
3.0,1.0,919.0,119000.0,505 chisholm street ,NS,Atlantic region,45.5792787,-62.6459454,"505, Chisholm Street, New Glasgow, Town of New Glasgow, Pictou County, Nova Scotia, B2H 4S4, Canada"
9.0,6.0,4645.0,425000.0,1948 highway 221 ,NS,Atlantic region,45.0507972,-64.8694221,"Highway 221, Weltons Corner, Municipality of the County of Kings, Kings County, Nova Scotia, B0P 1R0, Canada"
4.0,3.0,3158.0,829900.0,130 castlepark grove ,NS,Atlantic region,44.6816327,-63.67760205593381,"130, Castlepark Grove, Kearney Lake Park, Halifax, Halifax Regional Municipality, Halifax County, Nova Scotia, B3M 4N9, Canada"
3.0,1.0,1524.0,550000.0,1878 torbrook road ,NS,Atlantic region,44.94428983737525,-64.97899861543011,"1878, Torbrook Road, Meadowvale, Municipality of the County of Annapolis, Annapolis County, Nova Scotia, B0P 1R0, Canada"
2.0,1.0,975.0,549000.0,109 troop road ,NS,Atlantic region,44.49565003017228,-65.81820194474992,"109, Troop Road, North Range, Digby Municipal District, Digby County, Nova Scotia, B0W 1H0, Canada"
4.0,3.0,3112.0,559900.0,4 beaumont court ,NS,Atlantic region,46.09687906616452,-60.224139277461,"4, Beaumont Avenue, Sydney River, Cape Breton Regional Municipality, Cape Breton County, Nova Scotia, B1S 1H9, Canada"
3.0,2.0,1120.0,120000.0,102 harriet street ,NS,Atlantic region,43.75952384285714,-65.31634134285714,"102, Harriet Street, Shelburne, Town of Shelburne, Shelburne County, Nova Scotia, Canada"
5.0,2.0,1920.0,375000.0,118 tongue hill ,NS,Atlantic region,44.97341329172089,-64.11254492400585,"118, Tongue Hill, Garlands Crossing, Region of Windsor and West Hants Municipality, Hants County, Nova Scotia, B0N 2T0, Canada"
3.0,2.0,1440.0,225000.0,240 old campbell road ,NS,Atlantic region,45.47863368047637,-62.35263854331215,"240, Old Campbell Road, Moose River, Municipality of Pictou County, Pictou County, Nova Scotia, Canada"
5.0,4.0,2684.0,750000.0,3790 aylesford road ,NS,Atlantic region,44.88536503039276,-64.6817255126843,"3790, Aylesford Road, Lake Paul, Municipality of the County of Kings, Kings County, Nova Scotia, B0P 1C0, Canada"
3.0,2.0,1134.0,445000.0,22 brookside avenue ,NS,Atlantic region,44.67168525,-63.58285085000001,"22, Brookside Avenue, Tufts Cove, Dartmouth, Nova Scotia, B3A 3B5, Canada"
2.0,2.0,1953.0,159900.0,114 bog road ,NS,Atlantic region,45.05465631178785,-64.18785872455581,"114, Bog Road, Hants Border, Hantsport, Region of Windsor and West Hants Municipality, Hants County, Nova Scotia, B0P 1P0, Canada"
6.0,4.0,3616.0,775000.0,869 east uniacke road ,NS,Atlantic region,44.94350177016332,-63.76958399787026,"869, East Uniacke Road, East Uniacke, East Hants District Municipality, Hants County, Nova Scotia, B0N 1Z0, Canada"
3.0,1.0,1205.0,450000.0,6 princes walk ,NS,Atlantic region,44.6908517,-63.66098986256596,"6, Princes Walk, Prince Edward Estates, Halifax, Halifax Regional Municipality, Halifax County, Nova Scotia, B3M 2L3, Canada"
3.0,2.0,1536.0,275000.0,360 highway 1 ,NS,Atlantic region,44.8735566,-63.8103004,"360, Highway 1, Mount Uniacke, East Hants District Municipality, Hants County, Nova Scotia, B0N 1Z0, Canada"
4.0,2.0,1500.0,399900.0,16 little river road ,NS,Atlantic region,46.44267482632791,-60.46489665601328,"16, Little River Road, Little River, Municipality of Victoria County, Victoria County, Nova Scotia, B0C 1H0, Canada"
3.0,1.0,1040.0,159900.0,747 forsythe street ,NS,Atlantic region,46.24301431445316,-60.10054264671189,"747, Forsythe Street, New Waterford, Cape Breton Regional Municipality, Cape Breton County, Nova Scotia, B1H1J2, Canada"
3.0,2.0,1276.0,249900.0,57 primrose street ,NS,Atlantic region,44.6848372,-63.5833203,"57, Primrose Street, Crystal Heights, North Dartmouth, Dartmouth, Nova Scotia, B3A 4C6, Canada"
3.0,2.0,1990.0,489900.0,6381 3 highway ,NS,Atlantic region,44.6592832,-63.6142586,"6381, Maxwell Avenue, Halifax, Halifax Regional Municipality, Halifax County, Nova Scotia, B3L 2S3, Canada"
3.0,1.0,1400.0,674000.0,500 wentzell road ,NS,Atlantic region,44.4587235,-64.6303899,"Wentzell Road, Branch LaHave, Municipality of the District of Lunenburg, Lunenburg County, Nova Scotia, B4V 4X8, Canada"
3.0,4.0,2167.0,459900.0,107 birch cove lane ,NS,Atlantic region,44.6808915,-63.6587239,"107, Birch Cove Lane, Halifax, Halifax Regional Municipality, Halifax County, Nova Scotia, B3M 2S9, Canada"
7.0,7.0,5927.0,880000.0,70 gil sutherland road ,NS,Atlantic region,45.62560594671122,-63.216179967472144,"70, Gil Sutherland Road, The Falls, Municipality of Colchester, Colchester County, Nova Scotia, Canada"
3.0,1.0,1540.0,220000.0,575 lingan rd ,NS,Atlantic region,46.16894526090609,-60.17210973489756,"575, Lingan Road, Sydney, Cape Breton Regional Municipality, Cape Breton County, Nova Scotia, B1N 1M7, Canada"
3.0,2.0,2108.0,419900.0,834 beaver bank road ,NS,Atlantic region,44.8212624,-63.68204205185185,"834, Beaver Bank Road, Golden Birches, Beaver Bank, Nova Scotia, B4G 1A9, Canada"
5.0,1.0,1600.0,60000.0,5661 highway 340 ,NS,Atlantic region,44.35529830239708,-65.93686134335135,"5661, Highway 340, Hassett, Clare Municipal District, Digby County, Nova Scotia, B0W 3T0, Canada"
5.0,6.0,5094.0,1695000.0,929 winwick road ,NS,Atlantic region,44.6293817,-63.586988184104285,"929, Winwick Road, Marlborough Woods, South End, Halifax, Nova Scotia, B3P 2J3, Canada"
4.0,2.0,1541.0,299900.0,581 walburne road ,NS,Atlantic region,44.59374108003626,-64.56639428985342,"581, Walburne Road, Municipality of the District of Lunenburg, Lunenburg County, Nova Scotia, B0R 1A0, Canada"
4.0,2.0,2315.0,375000.0,1154 wallace river west road ,NS,Atlantic region,45.811951538236734,-63.52173263456413,"1154, Wallace River West Road, Wallace River West, Municipality of the County of Cumberland, Cumberland County, Nova Scotia, B0K 1M0, Canada"
4.0,2.0,1848.0,295000.0,1078 parker mountain road ,NS,Atlantic region,44.805629176874426,-65.52659476995873,"1078, Parker Mountain Road, Parkers Cove, Municipality of the County of Annapolis, Annapolis County, Nova Scotia, B0S 1M0, Canada"
4.0,1.0,1606.0,305000.0,2691 lawrencetown road ,NS,Atlantic region,44.6827905,-63.4083135,"2691, Lawrencetown Road, Upper Lawrencetown, Lawrencetown, Nova Scotia, B2Z 1L2, Canada"
4.0,3.0,3112.0,299900.0,8 dufferin mines road ,NS,Atlantic region,44.9157955,-62.3806176356929,"8, Dufferin Mines Road, Port Dufferin, Halifax Regional Municipality, Halifax County, Nova Scotia, B0J 2R0, Canada"
3.0,2.0,2890.0,645000.0,149 garden road ,NS,Atlantic region,45.0033391561168,-63.522015784420894,"149, Garden Road, Belnan, East Hants District Municipality, Hants County, Nova Scotia, B2S 0E6, Canada"
2.0,1.0,820.0,134900.0,1857 highway 3 ,NS,Atlantic region,44.129865840624106,-64.65129275552229,"1857, Highway 3, Mill Village, Region of Queens Municipality, Queens County, Nova Scotia, B0J 2H0, Canada"
3.0,3.0,4526.0,549000.0,453 truro heights road ,NS,Atlantic region,45.34802393356832,-63.31524999031259,"453, Truro Heights Road, Truro Heights, Municipality of Colchester, Colchester County, Nova Scotia, B2N 5A9, Canada"
3.0,2.0,1363.0,379900.0,22 chambers court ,NS,Atlantic region,44.5922656,-63.5989115,"22, Chambers Court, Chambers Hill Estates, Green Acres, Spryfield, Halifax, Nova Scotia, B3R 0C6, Canada"
3.0,2.0,1986.0,400000.0,1490 greenvale road ,NS,Atlantic region,45.5322836,-62.5,"Greenvale Road, McPhersons Mills, Municipality of Pictou County, Pictou County, Nova Scotia, Canada"
4.0,5.0,6600.0,1799900.0,14 pinehaven drive ,NS,Atlantic region,44.6332753,-63.60967456835058,"14, Pinehaven Drive, Halifax, Nova Scotia, B3P 1Y9, Canada"
3.0,1.0,1170.0,299900.0,4943 shore road ,NS,Atlantic region,45.9352771,-60.631095,"4943, Shore Road, Eskasoni 3, Eskasoni First Nation, Cape Breton County, Nova Scotia, B1W 1G4, Canada"
4.0,4.0,3415.0,399000.0,200 sydney road ,NS,Atlantic region,45.61268222323915,-61.35211960238263,"200, Sydney Road, Port Hawkesbury, Town of Port Hawkesbury, Inverness County, Nova Scotia, B9A 2S2, Canada"
5.0,2.0,2144.0,227900.0,31 viewville street ,NS,Atlantic region,45.62694665097392,-62.01074237605849,"31, Viewville Street, Antigonish, Town of Antigonish, Antigonish County, Nova Scotia, B2G 2Z8, Canada"
3.0,2.0,1525.0,675000.0,17 cottontail lane ,NS,Atlantic region,44.7099552,-63.3887721,"17, Cottontail Lane, Mineville, Halifax Regional Municipality, Halifax County, Nova Scotia, B2Z 1K3, Canada"
3.0,1.0,1120.0,278000.0,146 wall street ,NS,Atlantic region,45.72526677982145,-60.82073845468764,"146, Wall Street, Cape George, Municipality of the County of Richmond, Richmond County, Nova Scotia, B0E 3B0, Canada"
5.0,3.0,2998.0,325000.0,2 jarvis road ,NS,Atlantic region,43.8265504,-66.1038326,"2, Jarvis Road, Downtown, Yarmouth, Town of Yarmouth, Yarmouth County, Nova Scotia, B5A 2J5, Canada"
3.0,2.0,1465.0,849900.0,680 new ross road ,NS,Atlantic region,44.820999159380285,-64.2836025356346,"680, New Ross Road, Leminster, Region of Windsor and West Hants Municipality, Hants County, Nova Scotia, B0N 2T0, Canada"
3.0,2.0,2106.0,1750000.0,3970 highway 358 ,NS,Atlantic region,45.222885817631216,-64.39645306348547,"3970, Highway 358, South Scots Bay, Municipality of the County of Kings, Kings County, Nova Scotia, B0P 1H0, Canada"
2.0,2.0,2000.0,749000.0,285 lockview road ,NS,Atlantic region,44.8286094,-63.6138814,"285, Lockview Road, Kinloch, Fall River, Halifax Regional Municipality, Halifax County, Nova Scotia, B2T 1J1, Canada"
2.0,2.0,1344.0,279000.0,8518 east bay highway ,NS,Atlantic region,46.0198179,-60.3698511,"Highway 4, East Bay, Cape Breton Regional Municipality, Cape Breton County, Nova Scotia, B1L 1E3, Canada"
3.0,2.0,1073.0,484000.0,339 mabou harbour road ,NS,Atlantic region,46.0805067295405,-61.40899440535048,"339, Mabou Harbour Road, Northeast Mabou, Municipality of the County of Inverness, Inverness County, Nova Scotia, Canada"
3.0,2.0,1921.0,350000.0,15 helene avenue ,NS,Atlantic region,44.6851748,-63.5339402,"15, Helene Avenue, Tam O'Shanter Ridge, Port Wallace, Dartmouth, Halifax Regional Municipality, Halifax County, Nova Scotia, B2X 1G3, Canada"
4.0,3.0,3559.0,425000.0,12501 highway 6 ,NS,Atlantic region,45.81893134725355,-63.56246716447619,"12501, Highway 6, Wallace Bay, Municipality of the County of Cumberland, Cumberland County, Nova Scotia, B0K 1Y0, Canada"
2.0,1.0,910.0,195000.0,4757 northfield road ,NS,Atlantic region,44.54021559270948,-64.67839048311714,"4757, Northfield Road, Watford, Municipality of the District of Lunenburg, Lunenburg County, Nova Scotia, Canada"
5.0,3.0,3521.0,995000.0,51 rose ridge ,NS,Atlantic region,44.3150682,-64.2731734,"Rose Ridge, Feltzen South, Municipality of the District of Lunenburg, Lunenburg County, Nova Scotia, B0J 2X0, Canada"
3.0,1.0,960.0,72000.0,19 copper lake road ,NS,Atlantic region,45.41576068732611,-61.95076100274858,"19, Copper Lake Road, Copper Lake, Municipality of the County of Antigonish, Antigonish County, Nova Scotia, Canada"
3.0,2.0,2077.0,225200.0,10421 evangeline trail ,NS,Atlantic region,44.27680540006612,-66.13503824082817,"10421, Highway 1, Saulnierville, Clare Municipal District, Digby County, Nova Scotia, B0W 2Z0, Canada"
3.0,2.0,1884.0,599000.0,4408 prospect road ,NS,Atlantic region,44.5319344,-63.80096110791749,"4408, Prospect Road, Bayside, Halifax Regional Municipality, Halifax County, Nova Scotia, B3Z 1L6, Canada"
1.0,1.0,408.0,57900.0,00 ward road ,NS,Atlantic region,44.9765409,-64.92757,"Ward Road, CFB Greenwood, Kings County, Nova Scotia, B0P 1N0, Canada"
3.0,1.0,896.0,183900.0,17 ashcroft avenue ,NS,Atlantic region,44.57133575,-63.63632668280527,"17, Ashcroft Avenue, Birchlee, Harrietsfield, Nova Scotia, B3V 1A5, Canada"
4.0,2.0,1410.0,289900.0,1739 ketch harbour road ,NS,Atlantic region,44.4792365,-63.6048825,"1739, Ketch Harbour Road, Sambro, Halifax Regional Municipality, Halifax County, Nova Scotia, B3V 1L6, Canada"
5.0,3.0,2575.0,399000.0,23200 cabot trail road ,NS,Atlantic region,46.82400753506794,-60.81965187062247,"23200, Cabot Trail, Pleasant Bay, Municipality of the County of Inverness, Inverness County, Nova Scotia, Canada"
3.0,1.0,1268.0,449999.0,63 sand pit road ,NS,Atlantic region,44.48338713211742,-65.80448916870871,"63, Sand Pit Road, South Range, Digby Municipal District, Digby County, Nova Scotia, B0W 1H0, Canada"
4.0,5.0,4978.0,1200000.0,5953 west bay highway ,NS,Atlantic region,45.732272550000005,-61.19793131302212,"West Bay, Municipality of the County of Inverness, Inverness County, Nova Scotia, Canada"
4.0,3.0,3025.0,399900.0,4085 highway 14 ,NS,Atlantic region,45.07351461353954,-63.70286062372685,"4085, Highway 14, Upper Rawdon, East Hants District Municipality, Hants County, Nova Scotia, Canada"
3.0,2.0,2275.0,320000.0,15643 highway 7 ,NS,Atlantic region,44.7791544,-62.7776776,"Norse Cove Campground Office/Cafe, 15643, Highway 7, East Ship Harbour, Nova Scotia, Canada"
3.0,3.0,3829.0,920000.0,2185 myra road ,NS,Atlantic region,44.8012961,-63.381998550000006,"2185, Myra Road, Porters Lake, Halifax Regional Municipality, Halifax County, Nova Scotia, B3E 1H2, Canada"
3.0,2.0,1225.0,389000.0,9030 highway 101 ,NS,Atlantic region,44.5674263,-65.8435855,"9030, Highway 101, Brighton, Digby Municipal District, Digby County, Nova Scotia, B0V 1A0, Canada"
3.0,3.0,2953.0,1199900.0,50 josey road ,NS,Atlantic region,44.84286315,-62.60780418619612,"50, Josey Road, Spry Bay, Halifax Regional Municipality, Halifax County, Nova Scotia, B0J 3H0, Canada"
4.0,1.0,1050.0,114900.0,3108 roaches road ,NS,Atlantic region,46.24181912143127,-60.07888846357653,"3108, Roaches Road, New Waterford, Cape Breton Regional Municipality, Cape Breton County, Nova Scotia, B1H 3X1, Canada"
3.0,2.0,1807.0,199900.0,1192 highway 335 ,NS,Atlantic region,43.65290254752487,-65.80273721317555,"1192, Highway 335, Upper West Pubnico, West Pubnico, Argyle Municipal District, Yarmouth County, Nova Scotia, B0W 2M0, Canada"
4.0,2.0,2322.0,619000.0,299 old trunk road ,NS,Atlantic region,44.970898179821454,-63.48305155396832,"299, Old Trunk Road, Elmsdale, Halifax Regional Municipality, Halifax County, Nova Scotia, B2S 2B3, Canada"
3.0,1.0,1008.0,110000.0,47 school street ,NS,Atlantic region,44.9448924,-65.0713703,"47, School Street, Middleton, Town of Middleton, Annapolis County, Nova Scotia, B0P 1S0, Canada"
3.0,2.0,2403.0,298000.0,56 barss street ,NS,Atlantic region,44.03241499927096,-64.71189316761624,"56, Barss Street, Liverpool, Region of Queens Municipality, Queens County, Nova Scotia, B0T 1K0, Canada"
5.0,2.0,2606.0,359900.0,26 willow street ,NS,Atlantic region,45.837773,-64.200422,"26, Willow Street, Amherst, Town of Amherst, Cumberland County, Nova Scotia, B4H 2G7, Canada"
2.0,2.0,5040.0,279000.0,667 + 669 medway river road ,NS,Atlantic region,44.16883422729601,-64.6603859124934,"667, Medway River Road, Charleston, Region of Queens Municipality, Queens County, Nova Scotia, B0J 2H0, Canada"
4.0,1.0,1500.0,325000.0,762 back road ,NS,Atlantic region,46.00061897731827,-61.56473253227787,"762, Back Road, Port Hood Island, Municipality of the County of Inverness, Inverness County, Nova Scotia, B0E 2W0, Canada"
3.0,1.0,725.0,139000.0,142 victoria ,NS,Atlantic region,44.6742059,-63.57524070317979,"142, Victoria Road, Brightwood, Downtown Dartmouth, Dartmouth, Halifax Regional Municipality, Halifax County, Nova Scotia, B3A 1V7, Canada"
6.0,2.0,2263.0,329900.0,4 prince street ,NS,Atlantic region,45.3657071,-63.287014,"4, 492, Prince Street, McClures Mills, Truro, Town of Truro, Colchester County, Nova Scotia, B2N 3H6, Canada"
2.0,2.0,1272.0,1590000.0,2691 highway 329 ,NS,Atlantic region,44.53189976830639,-64.02582337276631,"2691, Highway 329, Northwest Cove, Chester District Municipality, Lunenburg County, Nova Scotia, Canada"
3.0,1.0,1836.0,199900.0,1882 kings road ,NS,Atlantic region,46.090521,-60.247354,"1882, Kings Road, Sydney River, Cape Breton Regional Municipality, Cape Breton County, Nova Scotia, B1L 1C6, Canada"
4.0,2.0,2164.0,599900.0,50 sinclair street ,NS,Atlantic region,44.67578265,-63.55729864764065,"50, Sinclair Street, Grahams Grove, Dartmouth, Nova Scotia, B2Y 1S2, Canada"
