Beds,Bath,Sqft,Price,Address,latitude,longitude
5.0,2.0,3500.0,325000.0,"88-90 Main Street  NS, Canada",45.62429212,-61.98487168
8.0,3.0,6181.0,2250000.0,"6635 JUBILEE Road  NS, Canada",44.6399474,-63.60262611833315
4.0,3.0,3750.0,819900.0,"1007 Highway 331  NS, Canada",44.36273488234938,-64.46300850302575
6.0,5.0,4012.0,495000.0,"147 Highway 8  NS, Canada",44.43471948599859,-65.17580429474204
3.0,3.0,1800.0,329000.0,"16015 Cabot Trail  NS, Canada",46.64958030067584,-60.98055092049086
2.0,2.0,1473.0,297000.0,"10 Fraser Street  NS, Canada",46.18737081282051,-60.00080941025641
4.0,2.0,2336.0,329900.0,"33 William Street  NS, Canada",45.5967481,-62.6409198
2.0,1.0,720.0,290000.0,"53 Fargher Lane  NS, Canada",,
3.0,1.0,1696.0,199500.0,"3237 Highway 325  NS, Canada",44.37048904213647,-64.56750370846514
4.0,1.0,1800.0,224900.0,"1094 Brooklyn Road  NS, Canada",44.94602757186734,-65.08774356420925
4.0,1.0,1124.0,299000.0,"3792 105 Highway  NS, Canada",46.22559546932186,-60.5807565317307
4.0,2.0,1678.0,219900.0,"2289 Patrice Road  NS, Canada",44.27067474621971,-66.0271524217123
3.0,2.0,1008.0,895000.0,"6471 No. 19 Highway  NS, Canada",50.3376623,-105.5532492
3.0,2.0,1590.0,599900.0,"329 Augsburger Street  NS, Canada",45.122950852220285,-64.8946815185664
2.0,2.0,1190.0,179900.0,"1235 Highway 335  NS, Canada",43.65097605826902,-65.80292301779421
3.0,2.0,2401.0,430000.0,"3 Sylvia Avenue  NS, Canada",44.6035474,-63.61100912781593
3.0,3.0,1839.0,805000.0,"55 Lake Shore Drive  NS, Canada",44.42351504537224,-64.73199600338593
3.0,2.0,1704.0,210000.0,"67 Milton Street  NS, Canada",46.129856333333336,-60.18249266666666
3.0,3.0,3600.0,799900.0,"349 Hemlock Loop  NS, Canada",45.19062252154101,-63.240003361534335
3.0,2.0,2600.0,339900.0,"256 Killam Road  NS, Canada",43.9455465,-65.9693608
2.0,1.0,1013.0,169900.0,"3093 Hwy 12  NS, Canada",44.672800509678886,-64.40640446139825
5.0,2.0,2500.0,229000.0,"1865 308 Highway  NS, Canada",43.901967462450685,-65.8711889009479
3.0,1.0,869.0,89900.0,"124 Chemin De La Pointe  NS, Canada",43.83683043070657,-65.98611608935327
3.0,2.0,1512.0,375000.0,"1167 Brooklyn Shore Road  NS, Canada",44.059060377302856,-64.64284877990954
2.0,1.0,725.0,159000.0,"145 Lewiston Road  NS, Canada",44.45934646580368,-65.9632916397195
2.0,1.0,826.0,169000.0,"121 Mount Pleasant Road  NS, Canada",44.30257739307637,-64.40593549099773
3.0,2.0,2692.0,675900.0,"465 Saunders Road  NS, Canada",43.94203913296665,-66.00150907180401
3.0,1.0,1073.0,199000.0,"31 College Street  NS, Canada",45.62153928459531,-61.99166269021132
4.0,1.0,1160.0,79700.0,"2108 Hwy. #247  NS, Canada",45.61231429305226,-60.7572043868612
3.0,1.0,1022.0,110000.0,"519 Highway 8  NS, Canada",44.43639731481481,-65.19429002592592
3.0,1.0,800.0,149900.0,"6334 Highway 289  NS, Canada",45.23633087059302,-62.94026923167995
5.0,4.0,4400.0,599000.0,"643 ST George Street  NS, Canada",44.7396056125,-65.50652810312499
3.0,1.0,1198.0,244900.0,"224 Arklow Drive  NS, Canada",44.6799595,-63.4881509
3.0,2.0,2073.0,699000.0,"1652 MAPLE RIDGE Road  NS, Canada",45.087058787171145,-64.33430612451144
4.0,2.0,1600.0,339000.0,"8810 HIGHWAY 105 Road  NS, Canada",46.08139159236607,-60.81407364403588
3.0,3.0,2400.0,1300000.0,"72 Everett's Way  NS, Canada",43.95363863605409,-64.76069323411552
5.0,7.0,4177.0,1150000.0,"1212 Woodville  NS, Canada",45.0177846547,-63.92935205259947
5.0,2.0,2610.0,495000.0,"186 Clearway Street  NS, Canada",44.456308515951214,-64.38483841104691
3.0,1.0,1211.0,259000.0,"19194 Highway 7, spry Harbour  NS, Canada",44.83732275,-62.619174341197166
3.0,1.0,1778.0,399000.0,"1422 Highway 335  NS, Canada",43.64259184300736,-65.80420013871165
3.0,2.0,1617.0,379000.0,"15 School Street  NS, Canada",43.8371372,-66.1153635
2.0,1.0,980.0,169900.0,"719 Cap la Ronde Road  NS, Canada",45.57674135010657,-60.917251067876535
3.0,2.0,1408.0,379900.0,"28 Ridge Avenue  NS, Canada",45.1370104,-63.3572087
2.0,1.0,948.0,314900.0,"12-60 Meek Arm Trail 12-60 NS, Canada",,
3.0,1.0,1247.0,285000.0,"3245 2nd Division Road, Concession  NS, Canada",,
2.0,2.0,1568.0,489900.0,"243 Cross Road  NS, Canada",45.4915767,-63.2426818
3.0,1.0,1848.0,299000.0,"351 Peter Dugas Road, Meteghan  NS, Canada",44.18102026996682,-66.15204045436171
3.0,1.0,1211.0,259000.0,"Lot A 19194 Highway 7 Lot A NS, Canada",,
2.0,1.0,593.0,99000.0,"2315 Port Latour Road  NS, Canada",43.51314661130444,-65.46538349938866
2.0,1.0,672.0,330000.0,"0 0 Cole Harbour Village Road  NS, Canada",45.2579414,-61.2744219
3.0,1.0,1150.0,175000.0,"1514 Eastern Shore Road  NS, Canada",44.0727379375,-64.599446625
6.0,1.0,2600.0,495000.0,"3456 Highway 1  NS, Canada",43.99244469946049,-66.14596981678878
3.0,2.0,1500.0,219900.0,"11 HENDERSON RIDGE Road  NS, Canada",,
3.0,1.0,2000.0,259900.0,"4546 Hwy#252|Hillsborough  NS, Canada",,
3.0,1.0,1250.0,164900.0,"701 Little Harbour Road  NS, Canada",45.60001659949453,-62.62792800277152
4.0,4.0,2204.0,495900.0,"A 588 HERRING COVE Road  NS, Canada",44.578202,-63.5776593
3.0,3.0,1565.0,419900.0,"4 Grosvenor Road  NS, Canada",44.68181775,-63.66728472645808
4.0,2.0,2700.0,395000.0,"696 Point Aconi Road  NS, Canada",46.30217315082834,-60.28885200872113
4.0,5.0,4453.0,1695000.0,"324 Lincoln Street  NS, Canada",44.37695841538461,-64.30769741538462
3.0,3.0,2514.0,724900.0,"1091 Tower Road  NS, Canada",44.63575135,-63.57811743519417
3.0,3.0,2090.0,345000.0,"49A Portland Estates Boulevard  NS, Canada",44.6657816,-63.515900197313314
3.0,3.0,2547.0,434000.0,"217 Highway 9461 NS, Canada",44.404267,-65.249261
3.0,2.0,2000.0,589000.0,"674 Kingsburg Road  NS, Canada",44.28146207,-64.27397229
3.0,2.0,1150.0,440000.0,"315 Brookside Drive  NS, Canada",44.97790207627624,-64.96318126708437
3.0,2.0,1700.0,309900.0,"60 LaPierre Crescent  NS, Canada",,
4.0,2.0,1344.0,289000.0,"4A 23 Grant Lake Road  NS, Canada",44.619469868934985,-64.33002284211723
3.0,3.0,1762.0,195000.0,"90 Stanley Street  NS, Canada",45.4036961,-64.330066
2.0,1.0,1395.0,324800.0,"1595 West Tatamagouche Road  NS, Canada",45.71861326423141,-63.37760228016799
3.0,3.0,3203.0,739900.0,"318 Naugler Road  NS, Canada",44.410044793243,-64.48361094143236
5.0,1.0,1718.0,249900.0,"3330 Prospect Road  NS, Canada",45.03000991239968,-64.59285800508768
2.0,1.0,1000.0,59900.0,"1803 Sonora Road  NS, Canada",45.05982674518602,-61.90098319205498
2.0,3.0,1402.0,274900.0,"30 Evergreen Acres Road  NS, Canada",44.41644813122002,-64.62610774398097
3.0,1.0,790.0,129900.0,"468 Old Church Road  NS, Canada",45.28429703931913,-62.07818562974365
3.0,3.0,1280.0,279900.0,"97 Atikian Drive  NS, Canada",44.6165599,-63.4611271
3.0,3.0,2066.0,475000.0,"363 McGraths Cove Road  NS, Canada",44.50605264174437,-63.84647386487359
2.0,1.0,1320.0,252500.0,"36 Melanson Road  NS, Canada",45.598867192288544,-61.81694899279384
5.0,4.0,3766.0,699900.0,"165 Southgate Drive  NS, Canada",44.7079924,-63.67472493983951
3.0,3.0,2055.0,425000.0,"39 Atwood Road  NS, Canada",45.06410341675088,-63.89145143056458
2.0,1.0,960.0,191000.0,"31 Sand Dollar Lane  NS, Canada",45.6635462,-62.5558296
3.0,3.0,2400.0,489000.0,"444 Jordan Branch Road  NS, Canada",,
4.0,2.0,1602.0,189900.0,"207 Highway 6447 NS, Canada",44.5546405,-63.5619401
5.0,4.0,4540.0,1695000.0,"Lot 66 1298 Shore Drive Lot 66 NS, Canada",,
3.0,2.0,2400.0,375000.0,"947 Wentworth Road  NS, Canada",44.99236161909043,-64.07365403102199
2.0,2.0,1340.0,399900.0,"26 Ketchview Lane  NS, Canada",44.4934115,-63.55751835314685
2.0,1.0,1087.0,209900.0,"377 ROBIE Street  NS, Canada",45.370163325,-63.29395585
4.0,4.0,2835.0,499000.0,"72 Sherri Lane  NS, Canada",44.820273400000005,-63.68990009023199
3.0,3.0,2219.0,1475000.0,"277 Paddys Head Road  NS, Canada",44.52468225799015,-63.94847395446291
4.0,3.0,2082.0,439900.0,"LOT 113A Sam Crescent  NS, Canada",,
3.0,2.0,2040.0,275000.0,"5021 Highway 12 Highway  NS, Canada",44.74439340004191,-64.46175896751782
3.0,1.0,1566.0,209000.0,"74 Exhibition Street  NS, Canada",45.35906542222222,-63.274741600000006
3.0,2.0,1174.0,249900.0,"238 Smokey Drive  NS, Canada",44.7850379,-63.686543
5.0,2.0,1928.0,234700.0,"5116 Highway 10  NS, Canada",44.54376741449783,-64.71778752420933
4.0,2.0,1753.0,99900.0,"141 Main Street  NS, Canada",44.6823801,-63.5379969
3.0,1.0,952.0,99900.0,"16 Highway 3596 NS, Canada",44.64521265,-63.63724508810547
4.0,3.0,1820.0,439900.0,"19 Clysdale Drive  NS, Canada",44.67275235,-63.52011165
2.0,1.0,784.0,59900.0,"387 Maple Avenue  NS, Canada",45.43133621277596,-63.77547608755309
3.0,2.0,1450.0,152900.0,"2504 Highway 12  NS, Canada",44.65072857194808,-64.38610665121145
5.0,4.0,2815.0,1595000.0,"67 Arthur Hatt Road  NS, Canada",44.56400310336456,-64.2907152531735
1.0,1.0,1045.0,48900.0,"1255 Kolbec Road  NS, Canada",45.7726835,-63.8048158
2.0,2.0,1200.0,450000.0,"7993 Shore Road  NS, Canada",46.1694078,-60.1951542
3.0,2.0,1425.0,200000.0,"186 Munroe Street  NS, Canada",44.992704966666665,-64.1373729
4.0,2.0,2033.0,300000.0,"98 Poplar Drive  NS, Canada",44.67583445,-63.49817375
4.0,4.0,2977.0,795000.0,"20 Royalfern Way  NS, Canada",44.71892075,-63.70323260723063
4.0,2.0,1736.0,179000.0,"12 Tommy's Branch Road  NS, Canada",44.44460439748239,-66.14598296543645
4.0,2.0,1853.0,219900.0,"223 Prince Street  NS, Canada",44.7704793,-63.6763674
6.0,3.0,2940.0,495000.0,"15 LOCUST Avenue  NS, Canada",45.09035535,-64.35817675
5.0,3.0,2800.0,395000.0,"3418 Highway 1  NS, Canada",43.9911441524304,-66.14723377814629
8.0,9.0,4353.0,998900.0,"9757 Main Street  NS, Canada",45.15828814324435,-64.42547773548236
2.0,2.0,1060.0,239900.0,"379 Oak Island Road  NS, Canada",45.09766298420697,-64.25687506048506
2.0,3.0,2747.0,399900.0,"14 School Road  NS, Canada",44.492602000000005,-63.55338112407033
3.0,2.0,1426.0,249900.0,"397 Poplar Drive  NS, Canada",44.6752707,-63.5020796
3.0,2.0,1090.0,449999.0,"3636 Acadia Street  NS, Canada",44.6704263,-63.6077454500774
3.0,2.0,2370.0,275000.0,"22 Sun Valley Drive  NS, Canada",45.027060127225646,-64.82399198395393
2.0,2.0,1560.0,214500.0,"41 Hospital Avenue  NS, Canada",45.5886911,-62.65244864
3.0,1.0,1242.0,259900.0,"1707 Saxon Street  NS, Canada",45.14609858708409,-64.42256890747366
7.0,3.0,3528.0,319900.0,"28 & 30 Trinity Avenue  NS, Canada",46.1331052,-60.1873258
3.0,2.0,2077.0,225200.0,"10421 Evangeline Trail  NS, Canada",44.27680540006612,-66.13503824082817
5.0,5.0,4723.0,1400000.0,"68 Strathaven Close  NS, Canada",44.7078026,-63.67592184779341
2.0,3.0,3164.0,699900.0,"5955 West Bay Highway  NS, Canada",45.732272550000005,-61.19793131302212
3.0,3.0,1728.0,449000.0,"284 SLAYTER Road  NS, Canada",45.0640523,-64.3400031
3.0,2.0,1452.0,369900.0,"31 Acorn Drive  NS, Canada",44.37772106537872,-64.50137327797212
4.0,2.0,1800.0,259900.0,"1003 Glasgow Avenue  NS, Canada",44.96875,-64.9187014
4.0,2.0,2180.0,199500.0,"4769 Shore Road  NS, Canada",45.9391762,-60.6213978
3.0,2.0,1884.0,599000.0,"4408 Prospect Road  NS, Canada",44.5319344,-63.80096110791749
2.0,1.0,1650.0,230000.0,"415 Culloden Road  NS, Canada",44.64024669620255,-65.78789408035118
3.0,2.0,1381.0,324900.0,"17 Turner Drive  NS, Canada",44.7106423,-63.5955038
4.0,2.0,1664.0,314900.0,"124 Hammond Road  NS, Canada",43.696618363917,-65.23596550217206
4.0,2.0,2180.0,339900.0,"77 Dickey Drive  NS, Canada",44.76264945,-63.6629418
5.0,3.0,3521.0,995000.0,"51 Rose Ridge  NS, Canada",44.3150682,-64.2731734
3.0,3.0,1865.0,349900.0,"45 Stanwood Drive  NS, Canada",45.65047544731329,-62.79908974654639
3.0,1.0,1205.0,450000.0,"6 Princes Walk  NS, Canada",44.6908517,-63.66098986256596
4.0,2.0,3482.0,575000.0,"363 Carleton Road  NS, Canada",44.8751635,-65.1503256
4.0,2.0,1857.0,274900.0,"5751 Highway 10  NS, Canada",44.77684524176704,-65.05737977352226
2.0,1.0,896.0,105000.0,"30 Campbell Avenue  NS, Canada",44.6616567,-63.53377343026742
5.0,4.0,2684.0,750000.0,"3790 Aylesford Road  NS, Canada",44.88536503039276,-64.6817255126843
1.0,1.0,728.0,189000.0,"2319 Stewiacke Road  NS, Canada",45.134018156877055,-63.2365704264159
4.0,5.0,2768.0,475000.0,"35 COBEQUID Drive  NS, Canada",45.3482309,-63.2802962
3.0,2.0,2266.0,499900.0,"423 Kingswood Drive  NS, Canada",44.70216515,-63.75786415696631
6.0,2.0,2682.0,555000.0,"1851 Dodge Road  NS, Canada",45.020943336587415,-65.05326949409336
3.0,2.0,2646.0,599900.0,"26 Edward Laurie Drive  NS, Canada",44.6793128,-63.67591433012653
5.0,6.0,4642.0,1475000.0,"20 Williams Road  NS, Canada",44.94382970569634,-63.9997673465754
4.0,4.0,2800.0,329900.0,"56 Christopher Hartt Road  NS, Canada",44.93575162098118,-63.91856610960939
2.0,1.0,912.0,329000.0,"807 Burntcoat Road  NS, Canada",45.3120523193044,-63.78841729499912
3.0,2.0,1475.0,179000.0,"77 Bissett Road  NS, Canada",44.669787,-63.47565955074593
4.0,5.0,3107.0,849900.0,"TA67 145 Talus Avenue  NS, Canada",,
3.0,2.0,1748.0,374900.0,"104 Roy Crescent  NS, Canada",44.72243435,-63.68099475
4.0,3.0,2796.0,599900.0,"56 Old Mill Road  NS, Canada",44.724894500000005,-63.81261146880597
4.0,4.0,2804.0,739900.0,"3050 Joseph Howe Drive  NS, Canada",44.6479532,-63.62999168032994
4.0,3.0,3461.0,789900.0,"121 Cherrywood Drive  NS, Canada",44.6594816,-63.49641679945706
2.0,1.0,1088.0,149900.0,"18 Manor Drive  NS, Canada",44.76273805,-63.69675390801147
3.0,2.0,1889.0,469900.0,"81 Lylewood Drive  NS, Canada",44.8124514,-63.72752398733432
3.0,3.0,2415.0,649900.0,"12244 Peggy's Cove Road|1 Tanner Frederick Road  NS, Canada",,
3.0,2.0,2116.0,175000.0,"20 ARLINGTON Place  NS, Canada",45.3651027,-63.2820274
4.0,3.0,2899.0,525000.0,"137 Brook Street  NS, Canada",44.6445458,-63.6307414
5.0,3.0,2805.0,425000.0,"3 Route 10129 NS, Canada",44.6568961,-63.6452804
4.0,2.0,2113.0,299900.0,"4 Raymond Drive  NS, Canada",44.7699845,-63.68202480933289
3.0,2.0,1806.0,485000.0,"14 Albro Drive  NS, Canada",44.9988237,-64.9166645
3.0,1.0,1599.0,214900.0,"3205 Highway 325  NS, Canada",44.37072028125,-64.565463975
4.0,1.0,924.0,159000.0,"6588 Highway 3  NS, Canada",43.5237653,-65.7338235
5.0,2.0,2226.0,335000.0,"4 Sprucewood Crescent  NS, Canada",43.85119044616197,-66.10538595550297
3.0,2.0,2082.0,319900.0,"209 PRINCE Street  NS, Canada",46.139026,-60.189041
3.0,1.0,768.0,199900.0,"911 Duck Pond Road  NS, Canada",45.3936697,-63.724366
3.0,2.0,1030.0,229900.0,"12 Brunswick Street  NS, Canada",44.5401135,-64.2474943
3.0,2.0,1850.0,349500.0,"1193 SHORE Road  NS, Canada",46.33901896965457,-61.19139261977931
3.0,3.0,1814.0,459900.0,"3180 Prospect Road  NS, Canada",44.5302117,-63.7545206
3.0,2.0,1750.0,254900.0,"102 Circassion Drive  NS, Canada",44.67948135,-63.49536715000001
4.0,4.0,5003.0,1379999.0,"938 SHORE Drive  NS, Canada",44.7228023,-63.65552072450658
3.0,2.0,2249.0,315000.0,"131 Old Mulgrave Road  NS, Canada",45.60388825353425,-61.6048600126909
5.0,3.0,4100.0,889000.0,"221 Highway 7594 NS, Canada",45.1311181526734,-64.54810419533597
4.0,3.0,2024.0,229900.0,"3 White Birch Road  NS, Canada",44.55720297022668,-64.32410573700854
2.0,2.0,1450.0,299000.0,"9234 HIGHWAY 101  NS, Canada",44.57306821417952,-65.83447891678891
3.0,1.0,1560.0,545000.0,"1456 North River Road  NS, Canada",45.07956380135099,-63.96369750593634
3.0,3.0,2160.0,389900.0,"8 Hampshire Way  NS, Canada",44.6706821,-63.49290775
4.0,2.0,1536.0,267000.0,"16 Shamrock Court  NS, Canada",44.6101635,-63.4710751
3.0,2.0,1650.0,249900.0,"7799 Highway 7  NS, Canada",44.783901,-63.15255258730159
4.0,3.0,3184.0,899900.0,"18 Porterfield Drive  NS, Canada",44.74289174267739,-63.30615916776213
3.0,2.0,1952.0,669900.0,"11566 Highway 1  NS, Canada",45.10064151657665,-64.31059743702676
3.0,2.0,1664.0,399900.0,"45 Tyler Street  NS, Canada",44.95908792331968,-63.52808011888219
3.0,2.0,1160.0,169000.0,"101 Highway 8490 NS, Canada",44.9722984,-64.0972018
7.0,5.0,4645.0,899900.0,"14 Stockleigh Place  NS, Canada",44.6642771,-63.66292626565156
2.0,1.0,850.0,189000.0,"533 Granville Road  NS, Canada",44.68857451332752,-65.75581142251782
2.0,1.0,1650.0,299000.0,"468 Little Harbour Road  NS, Canada",44.7140889,-62.84351472531048
3.0,2.0,2304.0,329900.0,"104 Eisener Street  NS, Canada",44.652602,-63.73746825
5.0,4.0,4338.0,895000.0,"580 Main Street  NS, Canada",46.2387327,-60.2214784
4.0,2.0,1401.0,404900.0,"20021 Highway 7  NS, Canada",44.8411553,-62.58619291172839
4.0,1.0,1750.0,489000.0,"140 LOCKES ISLAND Road  NS, Canada",43.67532980885304,-65.2372659493284
4.0,4.0,2820.0,1199000.0,"20 Breagha Lane  NS, Canada",44.6718771,-63.9205198
3.0,2.0,1536.0,474900.0,"43 Craig Drive  NS, Canada",44.9795513881096,-63.44403936739057
3.0,1.0,1305.0,110000.0,"578 No 1 Highway  NS, Canada",,
4.0,1.0,1136.0,229900.0,"226 Central Port Mouton Road  NS, Canada",43.91807771410984,-64.84770389695258
1.0,1.0,382.0,114900.0,"12 Cobb Street  NS, Canada",44.04001603333333,-64.72826064444445
3.0,2.0,1602.0,398000.0,"23 Sherwood Drive  NS, Canada",44.6975414,-63.83265752637283
4.0,2.0,1580.0,179900.0,"16 Birch Street  NS, Canada",44.65647255,-63.63567113703704
3.0,1.0,1748.0,270000.0,"6478 366 Highway  NS, Canada",,
4.0,2.0,1783.0,299000.0,"676 Highway 201  NS, Canada",44.751838738112525,-65.47010709266345
4.0,2.0,2464.0,87900.0,"14 Fletcher  NS, Canada",45.83959235,-64.1951963
3.0,1.0,1603.0,359900.0,"11365 Highway 7  NS, Canada",44.7686365,-62.957057500000005
3.0,2.0,1523.0,359900.0,"13 Riverside Avenue  NS, Canada",45.1370724906242,-63.35425188183996
3.0,3.0,1598.0,359000.0,"144 Mowatt Street  NS, Canada",43.7621325,-65.3214749
3.0,2.0,1346.0,279000.0,"35 Darius Wile Road  NS, Canada",44.37346156705328,-64.55315442952568
3.0,2.0,1351.0,109000.0,"179 Brookland Street  NS, Canada",46.134402,-60.18290366666667
1.0,2.0,1000.0,339000.0,"491 Anderson Drive  NS, Canada",45.117410101255565,-61.97324732897452
4.0,2.0,2550.0,409900.0,"577 Cross Road  NS, Canada",45.19781721787045,-63.65353048616837
4.0,2.0,2510.0,375000.0,"1 Angie Walk  NS, Canada",45.0524155,-63.4311915
4.0,2.0,1784.0,149000.0,"121 Sanborne Street  NS, Canada",45.5909336,-62.653727116666666
3.0,2.0,2080.0,425000.0,"8250 Pictou Landing Road  NS, Canada",45.64563554135717,-62.556422725856045
3.0,1.0,1641.0,549900.0,"2450 HARVARD Street  NS, Canada",44.64797605,-63.601263714852735
3.0,2.0,1992.0,274900.0,"37 Stephen Cross Drive  NS, Canada",44.67942825,-63.51815890010372
2.0,2.0,912.0,499000.0,"1860 New Campbelltown Road  NS, Canada",,
2.0,1.0,1962.0,179900.0,"82 King Street  NS, Canada",44.3793376,-64.3091273
4.0,2.0,1800.0,619000.0,"424 St George  NS, Canada",44.6597016,-63.5458333
3.0,1.0,1296.0,649900.0,"6132 Shirley Street  NS, Canada",44.6448265,-63.5932722
4.0,2.0,1949.0,325000.0,"28 Foster Street  NS, Canada",45.0709918,-64.4877841
4.0,3.0,1850.0,279900.0,"283 newlands Avenue  NS, Canada",46.11643914285714,-60.20557014285714
2.0,1.0,1000.0,314900.0,"261 Sherwood Forest Road  NS, Canada",44.70047881586273,-64.29991020962323
2.0,1.0,1056.0,179900.0,"3266 Northfield Road  NS, Canada",44.49993598484401,-64.61218871691926
3.0,1.0,1123.0,405000.0,"56 Beach View Drive  NS, Canada",45.09266726079528,-61.731771668039535
3.0,3.0,1848.0,275000.0,"2286 Malagash Road  NS, Canada",45.77121083567146,-63.37126575114223
5.0,3.0,2857.0,499900.0,"21 Winston Drive  NS, Canada",44.5665626,-63.56475401041932
2.0,3.0,2100.0,595000.0,"8 Margate Drive  NS, Canada",44.6306082,-63.62011512207792
3.0,1.0,1086.0,124900.0,"34 Prince Street  NS, Canada",45.0664456,-64.1758106
3.0,1.0,1235.0,279900.0,"497 East Chezzetcook Road  NS, Canada",44.7321035,-63.23718569863303
3.0,2.0,1200.0,204900.0,"180 HAVEN Drive  NS, Canada",44.38688469047798,-64.52474799979211
2.0,1.0,884.0,209900.0,"409 West Tatamagouche Road  NS, Canada",45.699130729630646,-63.44455292941742
4.0,2.0,1375.0,479000.0,"6300 Chebucto Road  NS, Canada",44.6490665,-63.600353628887326
3.0,1.0,1836.0,199900.0,"1882 Kings Road  NS, Canada",46.090521,-60.247354
4.0,3.0,2986.0,895000.0,"187 Central Street  NS, Canada",44.5440147441925,-64.24256918690757
3.0,1.0,1053.0,59000.0,"204 West Avenue  NS, Canada",46.21562646666667,-59.96626763333334
2.0,2.0,1704.0,215000.0,"522 College Road  NS, Canada",44.97971661258821,-64.13954427314603
3.0,1.0,1628.0,189000.0,"977 PARKER MOUNTAIN Road  NS, Canada",44.80119455762557,-65.52418839955597
3.0,1.0,900.0,178500.0,"2372 1 Highway  NS, Canada",55.9328888,-3.2933411
4.0,2.0,2311.0,269900.0,"21 Chagford Place  NS, Canada",45.36872863769775,-63.1333781904343
4.0,3.0,2204.0,483000.0,"A 582 HERRING COVE Road  NS, Canada",44.578202,-63.5776593
5.0,2.0,1499.0,360000.0,"3 Crescent Avenue  NS, Canada",44.6372674,-63.6297635
3.0,3.0,2547.0,434000.0,"9461 217 Highway  NS, Canada",44.57579350905101,-65.94748842175868
4.0,2.0,2100.0,207000.0,"23 River Road  NS, Canada",44.60774655,-63.61383280155688
3.0,2.0,1501.0,379900.0,"110 McInnis Road  NS, Canada",45.0586401,-63.8434313
4.0,2.0,2112.0,337800.0,"370 Highway 2  NS, Canada",45.13246415753333,-63.35788647962222
3.0,3.0,2080.0,329900.0,"69 Village Road  NS, Canada",44.56427981487662,-63.560533411879085
2.0,2.0,1184.0,185000.0,"32 JOSEPH Drive  NS, Canada",45.3823659,-63.2455505
4.0,3.0,2403.0,349900.0,"5855 Highway 2  NS, Canada",44.905039,-63.57296163575905
3.0,2.0,2260.0,439000.0,"9471 Highway 3  NS, Canada",44.43180417978914,-64.3551164784697
4.0,2.0,1683.0,279900.0,"50 Underwood Drive  NS, Canada",44.984173186871615,-64.11554437139374
3.0,2.0,1171.0,499900.0,"2660 Oxford Street  NS, Canada",44.6498451,-63.603949521871385
3.0,4.0,2218.0,445000.0,"71 Surrey Way  NS, Canada",44.6638826,-63.5052427
3.0,1.0,1454.0,259900.0,"49 Rockwell Drive  NS, Canada",45.00468511616389,-63.41349304889295
3.0,3.0,1958.0,324900.0,"26 Simcoe Place  NS, Canada",44.6551058,-63.6499687
3.0,3.0,2362.0,664900.0,"164 Big Hubley Lake Drive  NS, Canada",44.6684255,-63.82032150471014
4.0,2.0,2300.0,299000.0,"46 albert Street  NS, Canada",43.8311406,-66.1144377
3.0,1.0,882.0,149000.0,"6307 Highway 208  NS, Canada",44.40090031217339,-64.95743175989035
3.0,1.0,1211.0,98900.0,"10880 Hwy#204 Highway  NS, Canada",,
3.0,1.0,2184.0,315000.0,"32 West Avenue  NS, Canada",44.87783455,-63.693821162257
3.0,4.0,2193.0,399900.0,"1 Glenbourne Court  NS, Canada",44.6716812,-63.6715677
2.0,2.0,2125.0,220000.0,"107 Ellis Street  NS, Canada",45.58314696499748,-62.65858461745759
4.0,4.0,2252.0,599900.0,"3 Marble Court 1215 NS, Canada",44.6052788,-63.599792181371086
3.0,2.0,936.0,89900.0,"4 Starr Street  NS, Canada",44.384626299381,-64.52639368907757
5.0,3.0,2595.0,479500.0,"11 Dolomite Court  NS, Canada",44.8307265,-63.61806058188586
3.0,1.0,805.0,299999.0,"1683 HIGHWAY 201  NS, Canada",44.76940043559826,-65.41166669788589
4.0,2.0,2040.0,315000.0,"646 HIGHWAY 1  NS, Canada",43.88096402362856,-66.09365824741532
7.0,11.0,5000.0,595000.0,"350 St George Street  NS, Canada",44.7426164,-65.51684365
2.0,1.0,1078.0,128000.0,"66 Claremont  NS, Canada",45.553851958505966,-62.66916459408492
3.0,3.0,2411.0,639900.0,"378 Moirs Mill Road  NS, Canada",44.7092992,-63.69166807398002
3.0,3.0,1585.0,995000.0,"131 Scanlan Point  NS, Canada",44.7046674,-62.838808400000005
3.0,2.0,1155.0,350000.0,"73 Durno Drive  NS, Canada",45.06158511272208,-64.6268137505857
3.0,1.0,1179.0,399900.0,"3 Southdale Street  NS, Canada",44.6616081,-63.552614205091785
4.0,1.0,760.0,149900.0,"3674 HIGHWAY 359  NS, Canada",45.189413232042725,-64.59236483234194
3.0,2.0,1272.0,425000.0,"332 Portland Street  NS, Canada",44.6678589,-63.55194509284241
3.0,1.0,1324.0,189900.0,"708 Mines Road  NS, Canada",45.73615432264896,-64.21091035443628
5.0,4.0,4540.0,1695000.0,"Lot 66 1298 Shore Drive  NS, Canada",,
3.0,3.0,2505.0,294900.0,"1981 Antigonish Guysborough Road St. Andrew's  NS, Canada",45.52099437696035,-61.862881270777365
4.0,1.0,1722.0,194900.0,"303 Lane Cross Road  NS, Canada",45.14419130069339,-63.24287217032138
3.0,2.0,1711.0,489000.0,"9 Wood Lane  NS, Canada",43.77280928739176,-66.00018743917333
2.0,1.0,1002.0,159900.0,"7933 Highway 1  NS, Canada",44.1802051,-66.175681
